target_id,run_id,step,layer,match_class,selected_beta,family,kl,nll_damage,delta_b_mean,delta_b_median,delta_b_q10,delta_b_q25,delta_b_q75,delta_b_q90,delta_margin_mean,delta_margin_identity_max_abs,logit_delta_norm_mean,logit_delta_norm_median,cosine_alignment_mean,abs_cosine_alignment_mean,intact_margin_mean,intact_margin_median,intact_margin_std,intact_margin_q10,intact_margin_q25,intact_margin_q75,intact_margin_q90,baseline_nll
r3_s143000_l1,3,143000,1,A,0.692902384351,block,0.842802193429735,0.8603199587927928,-0.2272135466337204,-0.125,-2.25,-1.125,0.75,1.75,-0.2272135466337204,0.0,928.075927734375,694.159423828125,-0.00015643035294488072,0.0013488222612068057,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l1,3,143000,1,A,0.692902384351,noise,0.8334698036864951,0.8679037535632097,-0.30164027214050293,-0.25,-2.375,-1.125,0.625,1.625,-0.30164027214050293,0.0,1066.407958984375,867.4675903320312,-0.00023934527416713536,0.001125818700529635,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l2,3,143000,2,A,0.754475145664,block,0.9341029723485311,0.9460280471377902,-0.2807888388633728,-0.25,-2.5,-1.25,0.75,1.75,-0.2807888388633728,0.0,1023.234130859375,793.3974609375,-0.00022312771761789918,0.0013078898191452026,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l2,3,143000,2,A,0.754475145664,noise,0.920106417602963,0.9573600822024875,-0.35143589973449707,-0.25,-2.5,-1.25,0.625,1.625,-0.35143589973449707,0.0,949.8297119140625,711.8218994140625,-0.00032658857526257634,0.0013922527432441711,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l3,3,143000,3,A,0.681526128789,block,1.7876547045177884,1.8058287567562528,-0.43798828125,-0.375,-3.625,-1.75,1.0,2.5,-0.43798828125,0.0,1044.52197265625,740.69970703125,-0.00032574389479123056,0.0018399275140836835,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l3,3,143000,3,A,0.681526128789,noise,1.7530632504710444,1.8374121895542852,-0.32082340121269226,-0.25,-3.5,-1.75,1.125,2.75,-0.32082340121269226,0.0,1143.4716796875,728.7054443359375,-0.00024222031061071903,0.0018661328358575702,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l4,3,143000,4,A,0.381006321887,block,0.5821225576930575,0.6313434176974826,-0.2232259064912796,-0.125,-2.0,-1.0,0.625,1.5,-0.2232259064912796,0.0,596.969970703125,393.8981628417969,-0.00026744845672510564,0.0019430009415373206,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l4,3,143000,4,A,0.381006321887,noise,0.5995735746842844,0.6140430150208656,-0.14694100618362427,-0.125,-1.875,-0.875,0.625,1.5,-0.14694100618362427,0.0,700.3130493164062,410.72686767578125,-0.00018053912208415568,0.001717205042950809,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l5,3,143000,5,A,0.391832724372,block,0.519927226834827,0.5389819410112167,-0.2432725727558136,-0.125,-2.0,-0.875,0.625,1.375,-0.2432725727558136,0.0,506.3499450683594,340.424560546875,-0.0002698262978810817,0.0020747589878737926,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l5,3,143000,5,A,0.391832724372,noise,0.5269865791002909,0.5339431939301673,-0.13661928474903107,0.0,-1.75,-0.75,0.625,1.375,-0.13661928474903107,0.0,675.2772216796875,402.37255859375,-0.00012925021292176098,0.001669364981353283,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l6,3,143000,6,B,0.439430195617,block,0.5446524057123396,0.6484564410315623,-0.2574327290058136,-0.125,-2.25,-1.125,0.625,1.625,-0.2574327290058136,0.0,500.3525390625,335.465087890625,-0.0003407291660550982,0.0024173608981072903,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l6,3,143000,6,B,0.439430195617,noise,0.5798634312770985,0.6001770672974769,-0.1067979633808136,0.0,-1.875,-0.875,0.75,1.625,-0.1067979633808136,0.0,742.6386108398438,459.8272705078125,-8.183036698028445e-05,0.0016320337308570743,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l7,3,143000,7,B,0.34368540005,block,0.32963044113583034,0.3853916856977677,-0.0859646275639534,-0.125,-1.5,-0.75,0.625,1.375,-0.0859646275639534,0.0,528.0496826171875,347.38421630859375,-0.00018043164163827896,0.0017514289356768131,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l7,3,143000,7,B,0.34368540005,noise,0.3470906239968759,0.35529554331744206,-0.05711986497044563,0.0,-1.375,-0.625,0.5,1.25,-0.05711986497044563,0.0,589.8512573242188,346.19891357421875,-8.03715520305559e-05,0.0015549742383882403,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l8,3,143000,8,A,0.430339887499,block,0.46599528855747646,0.4829959604475236,-0.0255262590944767,0.0,-1.5,-0.75,0.75,1.5,-0.0255262590944767,0.0,556.3225708007812,360.7276611328125,8.030945537029766e-06,0.001678609405644238,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l8,3,143000,8,A,0.430339887499,noise,0.4732493382913095,0.47077649611013905,-0.0627848282456398,0.0,-1.625,-0.75,0.75,1.5,-0.0627848282456398,0.0,717.8114624023438,464.96771240234375,-6.640998617513105e-05,0.00149042927660048,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l9,3,143000,9,B,0.391649440013,block,0.3501909176508586,0.4008762836456303,-0.0809461772441864,0.0,-1.375,-0.625,0.5,1.25,-0.0809461772441864,0.0,490.2108154296875,316.282958984375,-0.00011319605255266652,0.0016594813205301762,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l9,3,143000,9,B,0.391649440013,noise,0.3709440959824456,0.37275726706893364,-0.0472276471555233,0.0,-1.375,-0.625,0.625,1.25,-0.0472276471555233,0.0,683.9708251953125,467.895263671875,-6.93232286721468e-05,0.001347426907159388,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l10,3,143000,10,A,0.78055982873,block,0.9711381859249539,1.0564743412865538,-0.4423285722732544,-0.375,-2.375,-1.375,0.5,1.375,-0.4423285722732544,0.0,1433.0538330078125,1112.547119140625,-0.00026540024555288255,0.0007656016969121993,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r3_s143000_l10,3,143000,10,A,0.78055982873,noise,1.0073547164599101,1.0224278502994113,-0.05701135843992233,0.0,-2.5,-1.125,1.125,2.375,-0.05701135843992233,0.0,2286.59326171875,2025.5567626953125,-4.795101995114237e-05,0.0006044576875865459,1.3997396230697632,0.875,1.6083312039534154,0.125,0.375,1.78125,3.625,3.7460712591807046
r5_s14000_l1,5,14000,1,A,0.631372890605,block,0.6387513412369622,0.6223869323730469,-0.07867208868265152,-0.0390625,-1.9375,-0.859375,0.7578125,1.7578125,-0.07867208868265152,0.0,260.0692138671875,239.15142822265625,-0.00014159781858325005,0.0031564508099108934,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l1,5,14000,1,A,0.631372890605,noise,0.637866806100916,0.622766229841444,-0.24776898324489594,-0.1640625,-2.0234375,-1.0234375,0.6015625,1.4375,-0.24776898324489594,0.0,264.7861022949219,258.13134765625,-0.0006016910774633288,0.0029302928596735,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l2,5,14000,2,A,0.602549156242,block,0.5554652412732443,0.5288314819335938,-0.13523779809474945,-0.09375,-1.7890625,-0.8828125,0.65625,1.478906273841858,-0.13523779809474945,0.0,249.11248779296875,239.84066772460938,-0.0003059789596591145,0.0029668735805898905,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l2,5,14000,2,A,0.602549156242,noise,0.5433142968901882,0.5390104717678499,-0.23919609189033508,-0.15625,-1.9636719226837158,-0.9375,0.5625,1.3671875,-0.23919609189033508,0.0,245.7488250732422,237.85546875,-0.0006075951387174428,0.0030073015950620174,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l3,5,14000,3,A,0.543941998153,block,0.4578365882237752,0.45117823282877634,-0.17180930078029633,-0.125,-1.671875,-0.830078125,0.5546875,1.2734375,-0.17180930078029633,0.0,223.68873596191406,216.36529541015625,-0.00048800266813486814,0.0029814105946570635,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l3,5,14000,3,A,0.543941998153,noise,0.4524185028341081,0.456472149601689,-0.21079705655574799,-0.140625,-1.8125,-0.8671875,0.5546875,1.3046875,-0.21079705655574799,0.0,231.86038208007812,220.54429626464844,-0.0005413565086200833,0.003001687116920948,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l4,5,14000,4,A,0.482595788767,block,0.6056164900461832,0.5590471161736383,-0.23244625329971313,-0.15625,-1.96875,-0.9765625,0.609375,1.4140625,-0.23244625329971313,0.0,260.9914855957031,251.12533569335938,-0.00054353749146685,0.0029458622448146343,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l4,5,14000,4,A,0.482595788767,noise,0.5859072638882531,0.5757453000103983,-0.15507128834724426,-0.09375,-1.921875,-0.90625,0.6953125,1.5625,-0.15507128834724426,0.0,279.3651428222656,261.56329345703125,-0.0003109040262643248,0.0028005109634250402,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l5,5,14000,5,B,0.341539469398,block,0.26219591829511857,0.30679784880744077,-0.09040885418653488,-0.0390625,-1.291406273841858,-0.6015625,0.484375,1.0390625,-0.09040885418653488,0.0,169.29510498046875,157.03402709960938,-0.0002828192082233727,0.0032180144917219877,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l5,5,14000,5,B,0.341539469398,noise,0.28210615228723596,0.2820330019350408,-0.0932822898030281,-0.046875,-1.28125,-0.5859375,0.46875,1.078125,-0.0932822898030281,0.0,202.0760498046875,184.7264404296875,-0.00022786896442994475,0.002639825688675046,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l6,5,14000,6,C,0.359720085635,block,0.24174278808964622,0.2939135233561201,-0.07839075475931168,-0.0546875,-1.3125,-0.6298828125,0.5,1.135156273841858,-0.07839075475931168,0.0,178.32586669921875,170.78634643554688,-0.00023670810332987458,0.0030205342918634415,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l6,5,14000,6,C,0.359720085635,noise,0.2642236909380666,0.2599025037553577,-0.07542675733566284,-0.03125,-1.1953125,-0.5625,0.46875,1.0390625,-0.07542675733566284,0.0,199.36085510253906,181.60614013671875,-0.00018751576135400683,0.002559519372880459,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l7,5,14000,7,C,0.434405196877,block,0.2942386203342014,0.4118157492743597,-0.10501819103956223,-0.0546875,-1.6015625,-0.7421875,0.5703125,1.3203125,-0.10501819103956223,0.0,190.36366271972656,184.65577697753906,-0.0003518355661071837,0.0033683290239423513,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l7,5,14000,7,C,0.434405196877,noise,0.34265227891780714,0.3153805909333407,-0.07308769226074219,-0.0390625,-1.3828125,-0.6328125,0.5546875,1.25,-0.07308769226074219,0.0,229.59100341796875,212.9123077392578,-0.00013757921988144517,0.002562480280175805,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l8,5,14000,8,A,0.408687082529,block,0.28133611877759296,0.26368631256951236,-0.06547334790229797,-0.046875,-1.322656273841858,-0.6484375,0.515625,1.203125,-0.06547334790229797,0.0,209.38279724121094,200.53079223632812,-0.00019573209283407778,0.0026808888651430607,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l8,5,14000,8,A,0.408687082529,noise,0.2790945569674174,0.2653562051278575,-0.044065624475479126,-0.015625,-1.2734375,-0.5859375,0.5546875,1.177343726158142,-0.044065624475479126,0.0,212.9095001220703,198.8028564453125,-7.106121483957395e-05,0.002548990771174431,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l9,5,14000,9,C,0.41622458064,block,0.2373635487424003,0.29608458942837235,-0.0290510393679142,-0.0390625,-1.189843773841858,-0.578125,0.515625,1.1484375,-0.0290510393679142,0.0,186.1506805419922,176.87014770507812,-9.120741742663085e-05,0.002859684405848384,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l9,5,14000,9,C,0.41622458064,noise,0.27087435015925654,0.24145431871767364,-0.027998507022857666,0.0,-1.2421875,-0.578125,0.578125,1.1875,-0.027998507022857666,0.0,214.0182647705078,202.32073974609375,-2.725050217122771e-05,0.0025177758652716875,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l10,5,14000,10,B,0.396264602468,block,0.25726069344414604,0.21002033021714972,-0.0328638032078743,-0.0234375,-1.296875,-0.6015625,0.5390625,1.1953125,-0.0328638032078743,0.0,203.59564208984375,196.64671325683594,-7.831381662981585e-05,0.0027338957879692316,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s14000_l10,5,14000,10,B,0.396264602468,noise,0.24079000894670133,0.22169770134819888,-0.048981569707393646,-0.03125,-1.203125,-0.6015625,0.515625,1.09375,-0.048981569707393646,0.0,203.59060668945312,197.22216796875,-0.00014052145706955343,0.0025131807196885347,1.3462117910385132,0.7890625,1.5512222955519257,0.109375,0.3203125,1.734375,3.453125,3.9218484030829535
r5_s72000_l1,5,72000,1,A,0.675681457476,block,0.8380605710877312,0.861114184061686,-0.2515600025653839,-0.15625,-2.2210936546325684,-1.0625,0.65625,1.71875,-0.2515600025653839,0.0,319.5752258300781,287.4126281738281,-0.0005187993519939482,0.0028043310157954693,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l1,5,72000,1,A,0.675681457476,noise,0.8391068445311652,0.859731744836878,-0.3603777587413788,-0.265625,-2.354296922683716,-1.1953125,0.5625,1.484375,-0.3603777587413788,0.0,328.6590270996094,316.6477355957031,-0.0007391959661617875,0.002639260608702898,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l2,5,72000,2,A,0.66755083872,block,0.7998163170284696,0.7792376942104764,-0.24156782031059265,-0.15625,-2.234375,-1.09375,0.6953125,1.666406273841858,-0.24156782031059265,0.0,327.4373474121094,312.162109375,-0.00044569134479388595,0.002669737907126546,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l2,5,72000,2,A,0.66755083872,noise,0.7851884696218703,0.7929579416910806,-0.3124302327632904,-0.203125,-2.28125,-1.140625,0.625,1.5703125,-0.3124302327632904,0.0,316.9330749511719,302.21795654296875,-0.0006084495689719915,0.0027336720377206802,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l3,5,72000,3,B,0.472912360003,block,0.539216568072637,0.4825680785708957,-0.1915859580039978,-0.1328125,-1.853906273841858,-0.9375,0.625,1.4765625,-0.1915859580039978,0.0,279.5439758300781,266.13323974609375,-0.00041251469519920647,0.002676001749932766,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l3,5,72000,3,B,0.472912360003,noise,0.4954400261243184,0.5125466894220421,-0.20625561475753784,-0.125,-1.8125,-0.84375,0.5625,1.3125,-0.20625561475753784,0.0,263.8812561035156,245.5550079345703,-0.000452842767117545,0.002655413933098316,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l4,5,72000,4,A,0.418143959365,block,0.7240708205435011,0.7584351963467069,-0.29125723242759705,-0.171875,-2.265625,-1.03125,0.5859375,1.484375,-0.29125723242759705,0.0,298.7667541503906,281.66473388671875,-0.0005940643604844809,0.002764410339295864,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l4,5,72000,4,A,0.418143959365,noise,0.737617329314903,0.7425995226259583,-0.2139526605606079,-0.109375,-2.1875,-0.984375,0.7109375,1.6640625,-0.2139526605606079,0.0,328.2091369628906,308.1136474609375,-0.00034124183002859354,0.00259344931691885,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l5,5,72000,5,B,0.275168261271,block,0.283903310696284,0.34201161066691066,-0.08918508142232895,-0.0625,-1.4609375,-0.6875,0.5625,1.2265625,-0.08918508142232895,0.0,199.15093994140625,188.3740234375,-0.0002479309041518718,0.002998183248564601,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l5,5,72000,5,B,0.275168261271,noise,0.30845318679456357,0.30946759824399583,-0.11098936200141907,-0.0546875,-1.3125,-0.609375,0.4609375,1.046875,-0.11098936200141907,0.0,221.9845733642578,201.60772705078125,-0.000266005692537874,0.002411088440567255,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l6,5,72000,6,A,0.295861376879,block,0.3031642966800266,0.3042992750803628,-0.17099931836128235,-0.1328125,-1.5625,-0.7734375,0.46875,1.0859375,-0.17099931836128235,0.0,218.85430908203125,209.60211181640625,-0.000468888902105391,0.0027037973050028086,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l6,5,72000,6,A,0.295861376879,noise,0.3019549449284871,0.30551235764114937,-0.11502381414175034,-0.046875,-1.2890625,-0.578125,0.4609375,1.03125,-0.11502381414175034,0.0,221.16912841796875,201.74169921875,-0.00024121181922964752,0.0023806679528206587,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l7,5,72000,7,C,0.442535815633,block,0.4716065890259213,0.6092048221164279,-0.15215937793254852,-0.0390625,-2.09375,-0.9140625,0.7421875,1.625,-0.15215937793254852,0.0,247.2277069091797,240.20359802246094,-0.0003953163104597479,0.003296268405392766,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l7,5,72000,7,C,0.442535815633,noise,0.5238082982875683,0.5248868553726758,-0.13565494120121002,-0.0546875,-1.7734375,-0.796875,0.65625,1.4375,-0.13565494120121002,0.0,291.97027587890625,271.16461181640625,-0.00020936166401952505,0.002459963783621788,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l8,5,72000,8,A,0.441349574343,block,0.4778973526424832,0.47620357407463887,-0.1338890939950943,-0.1171875,-1.744531273841858,-0.875,0.625,1.4453125,-0.1338890939950943,0.0,303.8009033203125,296.38720703125,-0.0002885929134208709,0.0023462255485355854,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l8,5,72000,8,A,0.441349574343,noise,0.4812389744652642,0.47320494828400816,-0.09610072523355484,-0.046875,-1.692968726158142,-0.796875,0.6875,1.484375,-0.09610072523355484,0.0,285.07464599609375,267.95404052734375,-0.0001562161196488887,0.0024650683626532555,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l9,5,72000,9,B,0.387950699353,block,0.36319460140334237,0.3985460069444442,-0.0589684396982193,-0.046875,-1.4375,-0.6953125,0.6015625,1.338281273841858,-0.0589684396982193,0.0,259.5816955566406,246.5313720703125,-9.428886551177129e-05,0.002405656035989523,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l9,5,72000,9,B,0.387950699353,noise,0.3850915178104683,0.3737809039928295,-0.08377214521169662,-0.0390625,-1.484375,-0.6953125,0.609375,1.2890625,-0.08377214521169662,0.0,266.4351501464844,252.4996337890625,-0.00015090807573869824,0.0023360808845609426,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l10,5,72000,10,A,0.417777390647,block,0.41036297215355766,0.40086640252007344,-0.20856009423732758,-0.125,-1.75,-0.8359375,0.4765625,1.203125,-0.20856009423732758,0.0,276.9195861816406,268.42132568359375,-0.0004725108155980706,0.0023334650322794914,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s72000_l10,5,72000,10,A,0.417777390647,noise,0.40830724217273573,0.4021171817073115,-0.0801493301987648,-0.046875,-1.515625,-0.7421875,0.6484375,1.3359375,-0.0801493301987648,0.0,281.43072509765625,273.4650573730469,-0.00016349638462997973,0.0022853310219943523,1.4205365180969238,0.828125,1.6269291955054614,0.1171875,0.328125,1.861328125,3.6898436546325684,3.7314811282687717
r5_s143000_l1,5,143000,1,A,0.709756742507,block,0.8990853097703722,0.8856569661034479,-0.1857808381319046,-0.15625,-2.25,-1.09375,0.8125,1.875,-0.1857808381319046,0.0,660.2321166992188,493.00927734375,-0.000242625770624727,0.0018297748174518347,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l1,5,143000,1,A,0.709756742507,noise,0.8954945449475888,0.890961956094813,-0.32911965250968933,-0.28125,-2.4375,-1.25,0.625,1.6875,-0.32911965250968933,0.0,785.2787475585938,664.5353393554688,-0.0002949488116428256,0.001448776456527412,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l2,5,143000,2,A,0.748037353707,block,1.0421509676509433,1.0174618032243519,-0.2011447548866272,-0.125,-2.6875,-1.25,0.90625,2.15625,-0.2011447548866272,0.0,830.9583129882812,679.2667236328125,-0.00014634539547841996,0.0015932087553665042,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l2,5,143000,2,A,0.748037353707,noise,1.0344151236392833,1.0255920886993408,-0.3168555498123169,-0.1875,-2.65625,-1.3125,0.75,1.90625,-0.3168555498123169,0.0,658.594482421875,522.5789794921875,-0.0003411400830373168,0.0018722908571362495,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l3,5,143000,3,B,0.531379501301,block,0.7940320438808866,0.7283867994944258,-0.1939019113779068,-0.125,-2.34375,-1.09375,0.8125,1.8125,-0.1939019113779068,0.0,754.7290649414062,575.3040771484375,-0.00013890344416722655,0.0015695181209594011,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l3,5,143000,3,B,0.531379501301,noise,0.7493629698400144,0.7658388791260897,-0.22814786434173584,-0.15625,-2.21875,-1.0625,0.71875,1.6875,-0.22814786434173584,0.0,504.4431457519531,371.3208923339844,-0.0003134434809908271,0.002136619994416833,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l4,5,143000,4,A,0.507947334397,block,1.0863103667895,1.116358465618558,-0.3556467592716217,-0.25,-2.8125,-1.34375,0.78125,1.875,-0.3556467592716217,0.0,678.0366821289062,505.34783935546875,-0.00044640933629125357,0.002048811875283718,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l4,5,143000,4,A,0.507947334397,noise,1.100381663552037,1.1071453006179244,-0.26226896047592163,-0.125,-2.75,-1.25,0.9375,2.1875,-0.26226896047592163,0.0,608.6951904296875,458.3222961425781,-0.0002719025651458651,0.002210527192801237,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l5,5,143000,5,A,0.323725421879,block,0.4473706583182017,0.4649655024210615,-0.1678263396024704,-0.125,-1.84375,-0.9375,0.625,1.4375,-0.1678263396024704,0.0,382.3220520019531,305.60772705078125,-0.0002862381224986166,0.002293917816132307,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l5,5,143000,5,A,0.323725421879,noise,0.45469033497351186,0.4564867814381923,-0.1469065397977829,-0.0625,-1.625,-0.75,0.5625,1.3125,-0.1469065397977829,0.0,404.54058837890625,290.3535461425781,-0.00021096366981510073,0.0020408271811902523,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l6,5,143000,6,A,0.315594803123,block,0.40990516543388367,0.4105469650692415,-0.0685085728764534,0.0,-1.75,-0.8203125,0.7265625,1.625,-0.0685085728764534,0.0,361.5867004394531,282.06378173828125,-9.941549797076732e-05,0.0023926342837512493,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l6,5,143000,6,A,0.315594803123,noise,0.4137583286673934,0.40457772325586383,-0.11035551875829697,-0.0625,-1.5,-0.6875,0.5625,1.28125,-0.11035551875829697,0.0,380.7369079589844,276.0234375,-0.00014202938473317772,0.0020698937587440014,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
r5_s143000_l7,5,143000,7,C,0.434405196877,block,0.6301431126064725,0.7427115705278187,-0.1438971608877182,-0.0625,-2.46875,-1.125,0.875,2.0718750953674316,-0.1438971608877182,0.0,480.6145935058594,354.90985107421875,-0.00023759441683068871,0.0025864492636173964,1.4460245370864868,0.8125,1.7007442782007882,0.125,0.3125,1.8125,3.8218750953674316,3.7323279115888806
