run_id,step,progress,layer,top1_agreement,top1_damage,nll_damage,kl,family,catastrophic
3,72000,0.5034965034965035,7,0.6872829861111112,0.3127170138888889,0.3155109087626138,0.2644923726717631,block_deletion,False
3,72000,0.5034965034965035,8,0.6586371527777778,0.34136284722222215,0.4042413499620223,0.3690718511740367,block_deletion,False
3,72000,0.5034965034965035,9,0.6877170138888888,0.3122829861111111,0.34410704506768114,0.319050669670105,block_deletion,False
3,72000,0.5034965034965035,10,0.636935763888889,0.3630642361111111,0.5195619265238443,0.4807328250673082,block_deletion,False
3,143000,1.0,1,0.5251736111111112,0.47482638888888884,0.8603199587927923,0.8428021934297351,block_deletion,False
3,143000,1.0,2,0.4908854166666667,0.5091145833333334,0.9460280471377903,0.9341029723485311,block_deletion,False
3,143000,1.0,3,0.3435329861111111,0.656467013888889,1.8058287567562525,1.7876547045177882,block_deletion,False
3,143000,1.0,4,0.5805121527777778,0.41948784722222227,0.6313434176974825,0.5821225576930575,block_deletion,False
3,143000,1.0,5,0.6143663194444444,0.3856336805555556,0.5389819410112168,0.519927226834827,block_deletion,False
3,143000,1.0,6,0.5850694444444445,0.4149305555555555,0.6484564410315619,0.5446524057123395,block_deletion,False
3,143000,1.0,7,0.6614583333333334,0.3385416666666667,0.3853916856977673,0.32963044113583034,block_deletion,False
3,143000,1.0,8,0.634765625,0.365234375,0.48299596044752313,0.4659952885574765,block_deletion,False
3,143000,1.0,9,0.67578125,0.32421875,0.4008762836456299,0.3501909176508586,block_deletion,False
3,143000,1.0,10,0.4971788194444444,0.5028211805555556,1.0564743412865532,0.9711381859249539,block_deletion,False
5,14000,0.0979020979020979,1,0.5807291666666666,0.4192708333333333,0.622386932373047,0.6387513412369622,block_deletion,False
5,14000,0.0979020979020979,2,0.5946180555555556,0.4053819444444444,0.5288314819335939,0.5554652412732443,block_deletion,False
5,14000,0.0979020979020979,3,0.6202256944444445,0.3797743055555555,0.45117823282877617,0.4578365882237752,block_deletion,False
5,14000,0.0979020979020979,4,0.568359375,0.431640625,0.5590471161736382,0.6056164900461832,block_deletion,False
5,14000,0.0979020979020979,5,0.7137586805555557,0.2862413194444444,0.3067978488074406,0.2621959182951185,block_deletion,False
5,14000,0.0979020979020979,6,0.7085503472222222,0.2914496527777778,0.29391352335611964,0.24174278808964625,block_deletion,False
5,14000,0.0979020979020979,7,0.6647135416666666,0.3352864583333333,0.4118157492743599,0.2942386203342014,block_deletion,False
5,14000,0.0979020979020979,8,0.6907552083333334,0.3092447916666667,0.2636863125695119,0.28133611877759296,block_deletion,False
5,14000,0.0979020979020979,9,0.7139756944444443,0.2860243055555556,0.2960845894283719,0.23736354874240026,block_deletion,False
5,14000,0.0979020979020979,10,0.7055121527777777,0.29448784722222227,0.21002033021714958,0.25726069344414604,block_deletion,False
5,72000,0.5034965034965035,1,0.5492621527777778,0.45073784722222215,0.8611141840616862,0.8380605710877312,block_deletion,False
5,72000,0.5034965034965035,2,0.54296875,0.45703125,0.7792376942104763,0.7998163170284696,block_deletion,False
5,72000,0.5034965034965035,3,0.60546875,0.39453125,0.4825680785708955,0.539216568072637,block_deletion,False
5,72000,0.5034965034965035,4,0.5512152777777778,0.44878472222222215,0.7584351963467068,0.7240708205435012,block_deletion,False
5,72000,0.5034965034965035,5,0.7016059027777778,0.2983940972222222,0.34201161066691066,0.283903310696284,block_deletion,False
5,72000,0.5034965034965035,6,0.6842447916666666,0.3157552083333333,0.304299275080363,0.3031642966800266,block_deletion,False
5,72000,0.5034965034965035,7,0.6141493055555555,0.3858506944444445,0.609204822116428,0.4716065890259213,block_deletion,False
5,72000,0.5034965034965035,8,0.6217447916666666,0.3782552083333333,0.47620357407463904,0.4778973526424832,block_deletion,False
5,72000,0.5034965034965035,9,0.6703559027777778,0.3296440972222222,0.39854600694444436,0.3631946014033423,block_deletion,False
5,72000,0.5034965034965035,10,0.6759982638888888,0.3240017361111111,0.4008664025200736,0.4103629721535577,block_deletion,False
5,143000,1.0,1,0.5154079861111112,0.48459201388888884,0.885656966103448,0.899085309770372,block_deletion,False
5,143000,1.0,2,0.4752604166666667,0.5247395833333334,1.0174618032243514,1.0421509676509433,block_deletion,False
5,143000,1.0,3,0.545138888888889,0.4548611111111111,0.7283867994944256,0.7940320438808866,block_deletion,False
5,143000,1.0,4,0.4654947916666667,0.5345052083333334,1.1163584656185574,1.0863103667895,block_deletion,False
