target_id,run_id,step,layer,selected_beta,target_kl,target_nll_damage,alpha_min,alpha_max,block_alpha,noise_alpha,block_alpha_multiplier,noise_alpha_multiplier,objective,block_kl,block_nll_damage,block_output_logit_norm,block_output_abs_cosine,block_hidden_relative_norm,noise_kl,noise_nll_damage,noise_output_logit_norm,noise_output_abs_cosine,noise_hidden_relative_norm,no_bracket,numerical_issue,pathological,boundary_selected,coordinate_converged,block_evaluations,noise_evaluations,relative_kl_difference,relative_nll_difference,hidden_norm_ratio,output_norm_ratio,absolute_cosine_difference,pass_kl,pass_nll,pass_hidden_norm,pass_output_norm,pass_abs_cosine,block_target_kl_log_error,noise_target_kl_log_error,block_target_nll_log_error,noise_target_nll_log_error,mean_target_log_error,calibration_class,damage_regime
r6_s143000_l2,6,143000,2,0.664078649987,0.6894046068191528,0.700036923090617,0.083009831248375,1.328157299974,0.5203734933453058,0.6767851282711607,0.7836022033768029,1.019133996077738,0.3963420940766444,0.6516934037208557,0.7367475032806396,949.974853515625,0.0012723319232463,0.5203740000724792,0.6937895814577738,0.6969797611236572,898.1608479817709,0.0014181674923747,0.6767851114273071,False,False,False,False,True,31,24,0.0606757133026798,0.05397743729011894,1.30057441634813,1.0576890048706573,0.00014583556912839998,True,True,False,True,True,0.056254124783326,0.006340381365971454,0.05111215185898599,0.004376707711000337,0.029520841429820945,PASS-B,mid
r6_s143000_l3,6,143000,3,0.726977669381,0.8249830868509079,0.8161831167009143,0.090872208672625,1.453955338762,0.5682171199434158,0.7250119625358781,0.7816156449856788,0.99729605608547,0.3802053566435163,0.8245221972465515,0.8295633792877197,1262.201171875,0.0011527113383635,0.5682190656661987,0.8202769557634989,0.8337066173553467,843.2483520507812,0.0017050274182111,0.7250125408172607,False,False,False,False,True,23,22,0.005148729163665174,0.004969659567738565,1.2759384269638265,1.4968320647236657,0.0005523160798476001,True,True,False,False,True,0.0005588216306957908,0.0057208511733695885,0.016260775817189033,0.021242825208887105,0.01094581845753538,FAIL-TRADEOFF,high
r6_s143000_l4,6,143000,4,0.75,1.9717504978179927,1.937442382176717,0.09375,1.5,0.7885248494544921,0.7758182537804108,1.0513664659393227,1.0344243383738811,0.2869594655650229,1.980503797531128,1.9332587718963623,982.7684326171876,0.0021160999312996,0.7885224223136902,1.955643892288208,1.946751356124878,1582.3787841796875,0.0018142583236719,0.7758181889851888,False,False,False,False,True,23,22,0.012552313847572511,0.006930820510829591,1.0163752713056429,1.610123739898412,0.00030184160762770007,True,True,True,False,True,0.0044295297676627595,0.008202229890652463,0.0021616816917388697,0.004793268512584001,0.004896677465659523,FAIL-TRADEOFF,high
r6_s143000_l5,6,143000,5,0.416817701285,0.701086355580224,0.7230224344465467,0.052102212660625,0.83363540257,0.4305830554438436,0.4259448204517048,1.0330248790212284,1.0218971486541166,0.2714216070000494,0.7027781009674072,0.6820790767669678,856.9502563476562,0.0019509210251271,0.4305823743343353,0.7015224099159241,0.7293876806894941,1100.11376953125,0.0015163455779353,0.4259448448816935,False,False,False,False,True,26,22,0.0017867532436691416,0.06486071149132278,1.0108876290166606,1.2837545252859395,0.00043457544719180006,True,True,True,False,True,0.002410127556400894,0.0006217761652076282,0.05829465187999266,0.008765137241599847,0.017522923210800255,PASS-B,mid
r6_s143000_l8,6,143000,8,0.38447851062,0.4219082163439856,0.4686655733320448,0.0480598138275,0.76895702124,0.5678079170354934,0.4036809383429257,1.4768261459394991,1.0499440858006872,0.5515245041032742,0.4659536778926849,0.4693119525909424,1329.1905517578125,0.0013256348902359,0.567807137966156,0.4660465220610301,0.4683774312337236,931.3611043294272,0.0013506128452718,0.4036808510621388,False,False,False,False,True,21,26,0.0001992165244246781,0.0019912583774172815,1.4065743680230862,1.4271484449791565,2.49779550359e-05,True,True,False,False,True,0.0992984319560584,0.09949766832673083,0.0013782406152652988,0.0006150029529043411,0.05019733596273972,FAIL-TRADEOFF,mid
r6_s143000_l9,6,143000,9,0.437510816892,0.420853704214096,0.4493070708380806,0.0546888521115,0.875021633784,0.6128979210440708,0.4363278121811239,1.4008748981293535,0.99729605608547,0.3451096958910711,0.4159986972808838,0.4516503810882568,966.182373046875,0.0016275537200272,0.6128973960876465,0.4340518017609914,0.4387923081715899,1026.1219889322915,0.0011505630100145,0.4363275170326233,False,False,False,False,True,22,25,0.0415920505498753,0.02846908461736539,1.4046728023376458,1.062037579609733,0.00047699071001270016,True,True,False,True,True,0.011603148643144516,0.0308786085108247,0.005201833958191516,0.023680354394051865,0.01784098637655315,FAIL-TRADEOFF,mid
r8_s14000_l1,8,14000,1,0.519550141886,0.4072243273258209,0.3917307323879663,0.06494376773575,1.039100283772,0.4816175587453775,0.5338096886448497,0.9269895625416928,1.0274459491187635,0.3840486128651418,0.4052281975746155,0.4407563209533691,220.3978271484375,0.003251236397773,0.4816168546676636,0.4042269190152486,0.4564784367879229,215.42404174804688,0.0031549010115365,0.5338092843691508,False,False,False,False,True,24,30,0.0024709005083056023,0.034442187335692695,1.108369192638397,1.0230883487285407,9.633538623650016e-05,True,True,True,True,True,0.004913847164119712,0.007387805384993737,0.11791746594467713,0.1529667663793124,0.07079647121827574,PASS-A,low
r8_s14000_l2,8,14000,2,0.571806043153,0.5077182418770261,0.5116835700141059,0.071475755394125,1.143612086306,0.4344052359387871,0.5843269650812435,0.7597073188373981,1.0218971486541166,0.3593524046887281,0.5071812868118286,0.5242714881896973,233.0703125,0.0036145988851785,0.4344058632850647,0.4907364944616953,0.5490132967631025,233.00079345703125,0.0031963879397759,0.5843273003896078,False,False,False,False,True,26,30,0.032423894133606995,0.04506595508574951,1.3451183553796024,1.000298363975235,0.0004182109454026,True,True,False,True,True,0.0010581443780787998,0.03401933915579822,0.02430325071637485,0.07041625451974992,0.03244924719250045,PASS-B,mid
r8_s14000_l4,8,14000,4,0.725651411301,1.222296569082472,1.2176927460564504,0.090706426412625,1.451302822602,0.5780329252623136,0.7496159613707992,0.7965710756711335,1.0330248790212284,0.4398362385970271,1.205237627029419,1.325453281402588,300.08123779296875,0.003460600040853,0.5780327916145325,1.211601694424947,1.300717989603679,374.0216674804688,0.0030530153308063,0.7496160467465719,False,False,False,False,True,25,27,0.005252606879646707,0.01866176058105513,1.2968400021951778,1.2464013752786256,0.00040758471004670015,True,True,False,True,True,0.014054774506047446,0.008788324189518274,0.0847966236802297,0.06595853527414484,0.04339956441248506,PASS-B,high
r8_s14000_l6,8,14000,6,0.305544805642,0.186862803167767,0.2131069236331518,0.03819310070525,0.611089611284,0.251426018853405,0.304718629624168,0.8228777390769825,0.99729605608547,0.2416602976286753,0.1861705780029297,0.2199218273162841,149.18019104003906,0.0028360211290419,0.2514263093471527,0.1867985278367996,0.2129719257354736,172.5772705078125,0.0026261939201503,0.3047188520431518,False,False,False,False,True,23,20,0.0033616423059743155,0.031601690771764,1.2119608836249685,1.156837709515291,0.0002098272088916003,True,True,True,True,True,0.0037113352012858865,0.00034402988090064326,0.03147812418384638,0.0006336756794924378,0.009041791236381335,PASS-A,low
r8_s14000_l9,8,14000,9,0.357207586265,0.2055832776758406,0.1886838012271456,0.044650948283125,0.71441517253,0.3383784566891615,0.3630580446014296,0.9472879907934828,1.016378314910953,0.4525439805138312,0.2334269285202026,0.1882157325744629,185.20474243164065,0.0031839862931519,0.338378369808197,0.1906017661094665,0.1885464986165366,186.4736785888672,0.0024644214039047,0.3630579213301341,False,False,False,False,True,24,22,0.18346281931662262,0.0017542942695871716,1.0729347787089738,1.006851531664719,0.0007195648892472,False,True,True,True,True,0.1270178921649962,0.07566493878278625,0.0024837860031043284,0.0007279511573120397,0.0514736420270497,FAIL-TRADEOFF,low
r8_s72000_l1,8,72000,1,0.634845079338,0.741052296426561,0.7441590627034506,0.07935563491725,1.269690158676,0.5153752747727511,0.6558107612803596,0.8118126635086643,1.0330248790212284,0.2835717064643751,0.7396333813667297,0.7450840473175049,390.1765747070313,0.002377480501309,0.515373706817627,0.7502572139104208,0.7186858654022217,441.3831075032552,0.0022261658062537,0.6558106938997904,False,False,False,False,True,20,24,0.014160253772594182,0.03542980420842921,1.2724954440323957,1.1312393826684053,0.00015131469505529982,True,True,False,True,True,0.001916565433763841,0.012344901336166392,0.001242221269014579,0.034830448553146195,0.012583534148022752,PASS-B,high
r8_s72000_l2,8,72000,2,0.625388202502,0.6622003846698337,0.6189210679796009,0.07817352531275,1.250776405004,0.4731862834980086,0.6356310074241726,0.7566280937263049,1.0163783149109529,0.3224758518840336,0.6378909349441528,0.6186783313751221,409.3652038574219,0.0023507764562964,0.4731866717338562,0.6251828670501709,0.6245849132537842,377.66257731119794,0.002239441499114,0.6356311837832133,False,False,False,False,True,24,25,0.01992200734925716,0.009456811641337421,1.3432990017529078,1.083944315510246,0.0001113349571824,True,True,False,True,True,0.0374008856416798,0.05752401178837195,0.00039227007983029527,0.009109541131063027,0.02610667716023627,PASS-B,mid
r8_s72000_l4,8,72000,4,0.64219929309,1.43933990266588,1.4285152753194172,0.08027491163625,1.28439858618,0.6779345872970167,0.6562616264763604,1.0556451783605572,1.0218971486541168,0.0475890614064101,1.4468907117843628,1.4303042888641355,557.3452758789062,0.0023222267627716,0.6779341101646423,1.440577745437622,1.437443494796753,549.6150919596354,0.0026091071777045,0.6562612454096476,False,False,False,False,True,21,20,0.004363125905311344,0.004966599353964071,1.0330247518142461,1.0140647228075728,0.0002868804149328999,True,True,True,True,True,0.005232309786511102,0.0008596376696988086,0.0012515751610656576,0.006230549059540672,0.00339351791920406,PASS-A,high
r8_s72000_l5,8,72000,5,0.300293254974,0.297220915555954,0.319316969977485,0.03753665687175,0.600586509948,0.3364598996668335,0.3230686632905524,1.1204377524096067,1.0758438890627908,0.3404324657678773,0.3470140099525451,0.3186705112457275,253.49444580078125,0.0027593979611992,0.3364602327346802,0.3156407872835795,0.3197614351908369,254.31701151529947,0.00238122480611,0.323068489631017,False,False,False,False,True,25,25,0.09040909522141753,0.0034116807877670632,1.0414517154517815,1.0032449062618305,0.00037817315508920004,True,True,True,True,True,0.15488946791096053,0.060129132171119364,0.0020265568589681697,0.001390956982488044,0.054609028480884024,PASS-A,low
r8_s72000_l7,8,72000,7,0.358167275628,0.3421697583463457,0.3360793325636123,0.0447709094535,0.716334551256,0.2931361775235929,0.3640334520590335,0.8184337248834822,1.016378314910953,0.4328398841842638,0.322832852602005,0.3580348491668701,247.9840087890625,0.0026673227548599,0.2931339740753174,0.332405149936676,0.3361586729685468,290.6738586425781,0.0022268996884425,0.3640336195627848,False,False,False,False,True,19,21,0.028797078915578072,0.06110068963741417,1.2418677183730629,1.1721475915401782,0.0004404230664173999,True,True,True,True,True,0.05817227826863103,0.028952427293569998,0.06328308479043512,0.00023604855616601733,0.037660959727200544,PASS-A,low
r8_s72000_l9,8,72000,9,0.35661446562,0.3047810594240824,0.299455377790663,0.0445768082025,0.71322893124,0.3470882978572905,0.3614751510813306,0.9732872087896168,1.0136300849514897,0.2338102047798315,0.3028698265552521,0.3002994060516357,215.18157958984372,0.0022031762637197,0.3470905423164367,0.3047577142715454,0.2942097187042236,295.3660176595052,0.0018863272853195,0.3614752391974131,False,False,False,False,True,23,21,0.006194716746730776,0.020278719253826974,1.0414436440270984,1.372636162549323,0.00031684897840020005,True,True,True,False,True,0.006290583015491758,7.659940123863303e-05,0.002814579694570408,0.017672575476268364,0.006713584396892291,FAIL-TRADEOFF,low
r8_s143000_l1,8,143000,1,0.62324227185,0.6980229881074694,0.6730988290574818,0.07790528398125,1.2464845437,0.5184367857732372,0.6455703585210858,0.8318382901633682,1.0358256936019572,0.317321686616322,0.6813793182373047,0.6919848918914795,638.3553466796875,0.0019421738106757,0.5184353590011597,0.6881194710731506,0.6743150552113848,783.0807088216146,0.0015657087011883,0.6455702582995096,False,False,False,False,True,22,21,0.00979503286738043,0.02553500356314971,1.2452280638092441,1.2267159864716335,0.0003764651094873999,True,True,True,True,True,0.024132883572967237,0.014289563797855256,0.02767195546380134,0.0018052752734867086,0.01697491952702764,PASS-A,mid
r8_s143000_l2,8,143000,2,0.688243954328,0.7849934034877353,0.7439439031812881,0.086030494291,1.376487908656,0.5249918519919526,0.7071334628797831,0.7627990753722691,1.0274459491187635,0.3228034425919422,0.77280592918396,0.7606275081634521,847.9837036132812,0.0016031237319111,0.5249909162521362,0.7732944488525391,0.7589930693308515,697.4699503580729,0.0017095373477786,0.7071337103843689,False,False,False,False,True,26,19,0.000631738232834849,0.0021488032118993374,1.3469446584565445,1.2157996243106046,0.00010641361586750009,True,True,False,True,True,0.01564735933839538,0.015015421474882482,0.02217812819909436,0.02002701299697145,0.018216980502335917,PASS-B,high
r8_s143000_l4,8,143000,4,0.649003653765,1.8047940333684285,1.764314068688287,0.081125456720625,1.29800730753,0.7759905591105553,0.6632149832485571,1.195664392039827,1.0218971486541166,0.3740100393948261,1.7436559200286863,1.7609784603118896,776.1890258789062,0.0023495170753449,0.7759896516799927,1.7189350128173828,1.767990032831828,1129.919189453125,0.0018881686264649,0.6632148822148641,False,False,False,False,True,20,20,0.01417762927154618,0.003965843918649167,1.1700425796965492,1.4557268291363397,0.0004613484488800001,True,True,True,False,True,0.03446246387644557,0.048741555876178747,0.0018923872809956672,0.0020813414501749806,0.02179443712094874,FAIL-TRADEOFF,high
r8_s143000_l5,8,143000,5,0.322765732516,0.4476235144668155,0.4831451045142279,0.0403457165645,0.645531465032,0.3558113220142357,0.3567760243741925,1.1023825833078411,1.1053714457017414,0.4278637425241747,0.5137118697166443,0.4822313785552978,739.780517578125,0.002165124984458,0.3558091223239898,0.4746496081352234,0.483508825302124,554.2874755859375,0.0018728987003366,0.35677570104599,False,False,False,False,True,23,26,0.07603924278208142,0.0026420339815472972,1.0027165653193044,1.3346513319574873,0.00029222628412140005,True,True,True,False,True,0.13771003391351958,0.058624355127789386,0.001892994593944816,0.0007525357190244127,0.04974497983856955,PASS-B,mid
r8_s143000_l6,8,143000,6,0.326237921249,0.4478689365916782,0.4873672591315377,0.040779740156125,0.652475842498,0.3557649758106738,0.3354187993128001,1.0905077326652577,1.0281416643063788,0.4300594856715298,0.4790008962154388,0.4278504848480224,550.409912109375,0.0022026994265615,0.3557673096656799,0.4793640375137329,0.452965497970581,547.0491841634115,0.0019744857369611,0.3354188203811645,False,False,False,False,True,23,30,0.0007575480634250115,0.05544575301006646,1.060665913920188,1.0061433743861679,0.0002282136896003999,True,True,True,True,True,0.06720183106009789,0.06795966620805326,0.1302441643165234,0.0732020052374814,0.08465191670553897,PASS-A,mid
r8_s143000_l7,8,143000,7,0.353508845605,0.457618130577935,0.4715980688730878,0.044188605700625,0.70701769121,0.2924740883081191,0.3612496813477578,0.8273458838280973,1.0218971486541166,0.2893592627111538,0.4581097960472107,0.5026071071624756,561.9954833984375,0.0022929997649043,0.2924731969833374,0.4580096403757731,0.4605637391408281,567.6099650065104,0.0019073825484762,0.3612496852874756,False,False,False,False,True,24,19,0.00021862809374916052,0.08365056407381107,1.2351548415830438,1.0099902610855902,0.00038561721642810004,True,True,True,True,True,0.001073824445504521,0.0008551724491497486,0.06368169198828895,0.023675814796050368,0.022321625919748397,PASS-A,mid
r8_s143000_l9,8,143000,9,0.42124957938,0.4151734941535526,0.4186571968926325,0.0526561974225,0.84249915876,0.5552404776226877,0.4144614000515217,1.3180796012660645,0.983885611616588,0.2472200067940728,0.4142576158046722,0.4103643894195556,587.23291015625,0.0017936831573024,0.5552416443824768,0.4149680137634277,0.4088402589162188,645.0851847330729,0.0013626707562555,0.4144614140192668,False,False,False,False,True,23,20,0.0017119342580473912,0.0037140905561826457,1.339670294027241,1.09851674450846,0.00043101240104690005,True,True,False,True,True,0.0022084503706982063,0.0004950490786492354,0.020006919545596136,0.023727924461790707,0.01160958586418357,PASS-B,low
r8_s143000_l10,8,143000,10,0.674721768113,0.9103376732932196,0.9312289555867512,0.084340221014125,1.349443536226,0.6656489168287572,0.6513854331675608,0.9865531961276172,0.9654133954938136,0.2513147291941565,0.91200852394104,0.9328062534332277,1049.2813720703125,0.0009422703878954,0.6656465530395508,0.9066416025161744,0.9349644184112548,1628.7605794270833,0.000778620946221,0.6513853073120117,False,False,False,False,True,20,20,0.00588472726293573,0.002308285679677949,1.021893717232228,1.5522629323090082,0.00016364944167439994,True,True,True,False,True,0.0018337362226286391,0.004068374278412234,0.0016923481008276815,0.00400330197866153,0.002899440145132521,FAIL-TRADEOFF,high
