run_id,stage,step,progress,layer,alpha,bin_index,bin_low,bin_high,bin_count,bin_agree_count,bin_agreement,bin_damage
4,pilot,72000,0.5034965034965035,8,0.5,1,0.05,0.1,352,221.0,0.6278409090909091,0.37215909090909094
4,pilot,72000,0.5034965034965035,8,0.5,2,0.1,0.2,793,597.0,0.7528373266078184,0.24716267339218156
4,pilot,72000,0.5034965034965035,8,0.5,3,0.2,0.4,1357,1181.0,0.8703021370670597,0.12969786293294028
4,pilot,72000,0.5034965034965035,8,0.5,4,0.4,1.01,2000,1972.0,0.986,0.014000000000000012
4,pilot,72000,0.5034965034965035,8,0.75,0,0.0,0.05,106,50.0,0.4716981132075472,0.5283018867924528
4,pilot,72000,0.5034965034965035,8,0.75,1,0.05,0.1,352,170.0,0.48295454545454547,0.5170454545454546
4,pilot,72000,0.5034965034965035,8,0.75,2,0.1,0.2,793,505.0,0.6368221941992434,0.36317780580075665
4,pilot,72000,0.5034965034965035,8,0.75,3,0.2,0.4,1357,1064.0,0.7840825350036846,0.21591746499631537
4,pilot,72000,0.5034965034965035,8,0.75,4,0.4,1.01,2000,1933.0,0.9665,0.033499999999999974
4,pilot,72000,0.5034965034965035,8,1.0,0,0.0,0.05,106,39.0,0.36792452830188677,0.6320754716981132
4,pilot,72000,0.5034965034965035,8,1.0,1,0.05,0.1,352,144.0,0.4090909090909091,0.5909090909090908
4,pilot,72000,0.5034965034965035,8,1.0,2,0.1,0.2,793,428.0,0.5397225725094578,0.46027742749054223
4,pilot,72000,0.5034965034965035,8,1.0,3,0.2,0.4,1357,959.0,0.7067059690493737,0.29329403095062634
4,pilot,72000,0.5034965034965035,8,1.0,4,0.4,1.01,2000,1858.0,0.929,0.07099999999999995
4,pilot,72000,0.5034965034965035,9,0.25,0,0.0,0.05,106,77.0,0.7264150943396226,0.2735849056603774
4,pilot,72000,0.5034965034965035,9,0.25,1,0.05,0.1,352,272.0,0.7727272727272727,0.2272727272727273
4,pilot,72000,0.5034965034965035,9,0.25,2,0.1,0.2,793,682.0,0.8600252206809584,0.13997477931904156
4,pilot,72000,0.5034965034965035,9,0.25,3,0.2,0.4,1357,1237.0,0.9115696389093588,0.08843036109064117
4,pilot,72000,0.5034965034965035,9,0.25,4,0.4,1.01,2000,1986.0,0.993,0.007000000000000006
4,pilot,72000,0.5034965034965035,9,0.5,0,0.0,0.05,106,58.0,0.5471698113207547,0.4528301886792453
4,pilot,72000,0.5034965034965035,9,0.5,1,0.05,0.1,352,206.0,0.5852272727272727,0.4147727272727273
4,pilot,72000,0.5034965034965035,9,0.5,2,0.1,0.2,793,579.0,0.7301387137452712,0.2698612862547288
4,pilot,72000,0.5034965034965035,9,0.5,3,0.2,0.4,1357,1107.0,0.8157700810611643,0.18422991893883567
4,pilot,72000,0.5034965034965035,9,0.5,4,0.4,1.01,2000,1939.0,0.9695,0.03049999999999997
4,pilot,72000,0.5034965034965035,9,0.75,0,0.0,0.05,106,42.0,0.39622641509433965,0.6037735849056604
4,pilot,72000,0.5034965034965035,9,0.75,1,0.05,0.1,352,162.0,0.4602272727272727,0.5397727272727273
4,pilot,72000,0.5034965034965035,9,0.75,2,0.1,0.2,793,482.0,0.6078184110970997,0.39218158890290034
4,pilot,72000,0.5034965034965035,9,0.75,3,0.2,0.4,1357,977.0,0.7199705232129698,0.28002947678703016
4,pilot,72000,0.5034965034965035,9,0.75,4,0.4,1.01,2000,1844.0,0.922,0.07799999999999996
4,pilot,72000,0.5034965034965035,9,1.0,0,0.0,0.05,106,31.0,0.29245283018867924,0.7075471698113207
4,pilot,72000,0.5034965034965035,9,1.0,1,0.05,0.1,352,118.0,0.3352272727272727,0.6647727272727273
4,pilot,72000,0.5034965034965035,9,1.0,2,0.1,0.2,793,375.0,0.4728877679697352,0.5271122320302648
4,pilot,72000,0.5034965034965035,9,1.0,3,0.2,0.4,1357,815.0,0.6005895357406043,0.39941046425939575
4,pilot,72000,0.5034965034965035,9,1.0,4,0.4,1.01,2000,1699.0,0.8495,0.15049999999999997
4,pilot,72000,0.5034965034965035,10,0.25,0,0.0,0.05,106,71.0,0.6698113207547169,0.33018867924528306
4,pilot,72000,0.5034965034965035,10,0.25,1,0.05,0.1,352,275.0,0.78125,0.21875
4,pilot,72000,0.5034965034965035,10,0.25,2,0.1,0.2,793,688.0,0.8675914249684742,0.1324085750315258
4,pilot,72000,0.5034965034965035,10,0.25,3,0.2,0.4,1357,1249.0,0.9204126750184229,0.07958732498157706
4,pilot,72000,0.5034965034965035,10,0.25,4,0.4,1.01,2000,1983.0,0.9915,0.008499999999999952
4,pilot,72000,0.5034965034965035,10,0.5,0,0.0,0.05,106,48.0,0.4528301886792453,0.5471698113207547
4,pilot,72000,0.5034965034965035,10,0.5,1,0.05,0.1,352,226.0,0.6420454545454546,0.3579545454545454
4,pilot,72000,0.5034965034965035,10,0.5,2,0.1,0.2,793,573.0,0.7225725094577553,0.2774274905422447
4,pilot,72000,0.5034965034965035,10,0.5,3,0.2,0.4,1357,1132.0,0.8341930729550479,0.16580692704495215
4,pilot,72000,0.5034965034965035,10,0.5,4,0.4,1.01,2000,1954.0,0.977,0.02300000000000002
4,pilot,72000,0.5034965034965035,10,0.75,0,0.0,0.05,106,38.0,0.3584905660377358,0.6415094339622642
4,pilot,72000,0.5034965034965035,10,0.75,1,0.05,0.1,352,175.0,0.4971590909090909,0.5028409090909092
4,pilot,72000,0.5034965034965035,10,0.75,2,0.1,0.2,793,493.0,0.6216897856242118,0.37831021437578816
4,pilot,72000,0.5034965034965035,10,0.75,3,0.2,0.4,1357,1000.0,0.7369196757553427,0.2630803242446573
4,pilot,72000,0.5034965034965035,10,0.75,4,0.4,1.01,2000,1900.0,0.95,0.050000000000000044
4,pilot,72000,0.5034965034965035,10,1.0,0,0.0,0.05,106,31.0,0.29245283018867924,0.7075471698113207
4,pilot,72000,0.5034965034965035,10,1.0,1,0.05,0.1,352,130.0,0.3693181818181818,0.6306818181818181
4,pilot,72000,0.5034965034965035,10,1.0,2,0.1,0.2,793,403.0,0.5081967213114754,0.4918032786885246
4,pilot,72000,0.5034965034965035,10,1.0,3,0.2,0.4,1357,884.0,0.6514369933677229,0.34856300663227713
4,pilot,72000,0.5034965034965035,10,1.0,4,0.4,1.01,2000,1791.0,0.8955,0.10450000000000004
4,pilot,143000,1.0,1,0.25,0,0.0,0.05,109,73.0,0.6697247706422018,0.3302752293577982
4,pilot,143000,1.0,1,0.25,1,0.05,0.1,364,279.0,0.7664835164835165,0.23351648351648346
4,pilot,143000,1.0,1,0.25,2,0.1,0.2,848,708.0,0.8349056603773585,0.16509433962264153
4,pilot,143000,1.0,1,0.25,3,0.2,0.4,1361,1265.0,0.9294636296840558,0.07053637031594417
4,pilot,143000,1.0,1,0.25,4,0.4,1.01,1926,1909.0,0.9911734164070612,0.008826583592938753
4,pilot,143000,1.0,1,0.5,0,0.0,0.05,109,55.0,0.5045871559633027,0.4954128440366973
4,pilot,143000,1.0,1,0.5,1,0.05,0.1,364,206.0,0.5659340659340659,0.4340659340659341
4,pilot,143000,1.0,1,0.5,2,0.1,0.2,848,590.0,0.6957547169811321,0.3042452830188679
4,pilot,143000,1.0,1,0.5,3,0.2,0.4,1361,1169.0,0.8589272593681117,0.14107274063188835
4,pilot,143000,1.0,1,0.5,4,0.4,1.01,1926,1881.0,0.9766355140186916,0.02336448598130836
4,pilot,143000,1.0,1,0.75,0,0.0,0.05,109,32.0,0.29357798165137616,0.7064220183486238
4,pilot,143000,1.0,1,0.75,1,0.05,0.1,364,164.0,0.45054945054945056,0.5494505494505495
4,pilot,143000,1.0,1,0.75,2,0.1,0.2,848,467.0,0.5507075471698113,0.4492924528301887
4,pilot,143000,1.0,1,0.75,3,0.2,0.4,1361,970.0,0.7127112417340191,0.2872887582659809
4,pilot,143000,1.0,1,0.75,4,0.4,1.01,1926,1784.0,0.9262720664589823,0.0737279335410177
4,pilot,143000,1.0,1,1.0,0,0.0,0.05,109,24.0,0.22018348623853212,0.7798165137614679
4,pilot,143000,1.0,1,1.0,1,0.05,0.1,364,110.0,0.3021978021978022,0.6978021978021978
4,pilot,143000,1.0,1,1.0,2,0.1,0.2,848,332.0,0.3915094339622642,0.6084905660377358
4,pilot,143000,1.0,1,1.0,3,0.2,0.4,1361,723.0,0.5312270389419544,0.46877296105804556
4,pilot,143000,1.0,1,1.0,4,0.4,1.01,1926,1526.0,0.7923156801661475,0.2076843198338525
4,pilot,143000,1.0,2,0.25,0,0.0,0.05,109,66.0,0.6055045871559633,0.39449541284403666
4,pilot,143000,1.0,2,0.25,1,0.05,0.1,364,255.0,0.7005494505494505,0.2994505494505495
4,pilot,143000,1.0,2,0.25,2,0.1,0.2,848,675.0,0.7959905660377359,0.20400943396226412
4,pilot,143000,1.0,2,0.25,3,0.2,0.4,1361,1230.0,0.9037472446730346,0.09625275532696542
4,pilot,143000,1.0,2,0.25,4,0.4,1.01,1926,1910.0,0.9916926272066459,0.00830737279335414
4,pilot,143000,1.0,2,0.5,0,0.0,0.05,109,43.0,0.3944954128440367,0.6055045871559632
4,pilot,143000,1.0,2,0.5,1,0.05,0.1,364,201.0,0.5521978021978022,0.44780219780219777
4,pilot,143000,1.0,2,0.5,2,0.1,0.2,848,550.0,0.6485849056603774,0.3514150943396226
4,pilot,143000,1.0,2,0.5,3,0.2,0.4,1361,1080.0,0.7935341660543718,0.20646583394562823
4,pilot,143000,1.0,2,0.5,4,0.4,1.01,1926,1844.0,0.9574247144340602,0.04257528556593981
4,pilot,143000,1.0,2,0.75,0,0.0,0.05,109,26.0,0.23853211009174313,0.7614678899082569
4,pilot,143000,1.0,2,0.75,1,0.05,0.1,364,140.0,0.38461538461538464,0.6153846153846154
4,pilot,143000,1.0,2,0.75,2,0.1,0.2,848,409.0,0.482311320754717,0.5176886792452831
4,pilot,143000,1.0,2,0.75,3,0.2,0.4,1361,856.0,0.6289493019838354,0.37105069801616464
4,pilot,143000,1.0,2,0.75,4,0.4,1.01,1926,1691.0,0.8779854620976116,0.12201453790238836
4,pilot,143000,1.0,2,1.0,0,0.0,0.05,109,19.0,0.1743119266055046,0.8256880733944953
4,pilot,143000,1.0,2,1.0,1,0.05,0.1,364,100.0,0.27472527472527475,0.7252747252747253
4,pilot,143000,1.0,2,1.0,2,0.1,0.2,848,298.0,0.35141509433962265,0.6485849056603774
4,pilot,143000,1.0,2,1.0,3,0.2,0.4,1361,623.0,0.4577516531961793,0.5422483468038207
4,pilot,143000,1.0,2,1.0,4,0.4,1.01,1926,1422.0,0.7383177570093458,0.26168224299065423
4,pilot,143000,1.0,3,0.25,0,0.0,0.05,109,63.0,0.5779816513761468,0.42201834862385323
4,pilot,143000,1.0,3,0.25,1,0.05,0.1,364,275.0,0.7554945054945055,0.24450549450549453
4,pilot,143000,1.0,3,0.25,2,0.1,0.2,848,699.0,0.8242924528301887,0.1757075471698113
4,pilot,143000,1.0,3,0.25,3,0.2,0.4,1361,1256.0,0.922850844966936,0.07714915503306397
4,pilot,143000,1.0,3,0.25,4,0.4,1.01,1926,1910.0,0.9916926272066459,0.00830737279335414
4,pilot,143000,1.0,3,0.5,0,0.0,0.05,109,42.0,0.3853211009174312,0.6146788990825688
4,pilot,143000,1.0,3,0.5,1,0.05,0.1,364,223.0,0.6126373626373627,0.3873626373626373
4,pilot,143000,1.0,3,0.5,2,0.1,0.2,848,604.0,0.7122641509433962,0.28773584905660377
4,pilot,143000,1.0,3,0.5,3,0.2,0.4,1361,1141.0,0.8383541513592946,0.16164584864070541
4,pilot,143000,1.0,3,0.5,4,0.4,1.01,1926,1879.0,0.9755970924195223,0.024402907580477695
4,pilot,143000,1.0,3,0.75,0,0.0,0.05,109,27.0,0.24770642201834864,0.7522935779816513
4,pilot,143000,1.0,3,0.75,1,0.05,0.1,364,163.0,0.4478021978021978,0.5521978021978022
4,pilot,143000,1.0,3,0.75,2,0.1,0.2,848,510.0,0.6014150943396226,0.3985849056603774
4,pilot,143000,1.0,3,0.75,3,0.2,0.4,1361,1010.0,0.7421013960323292,0.25789860396767084
4,pilot,143000,1.0,3,0.75,4,0.4,1.01,1926,1807.0,0.9382139148494288,0.06178608515057116
4,pilot,143000,1.0,3,1.0,0,0.0,0.05,109,23.0,0.21100917431192662,0.7889908256880733
4,pilot,143000,1.0,3,1.0,1,0.05,0.1,364,125.0,0.3434065934065934,0.6565934065934066
4,pilot,143000,1.0,3,1.0,2,0.1,0.2,848,399.0,0.4705188679245283,0.5294811320754718
4,pilot,143000,1.0,3,1.0,3,0.2,0.4,1361,818.0,0.6010286554004408,0.3989713445995592
4,pilot,143000,1.0,3,1.0,4,0.4,1.01,1926,1627.0,0.8447559709241952,0.1552440290758048
4,pilot,143000,1.0,4,0.25,0,0.0,0.05,109,72.0,0.6605504587155964,0.33944954128440363
4,pilot,143000,1.0,4,0.25,1,0.05,0.1,364,258.0,0.7087912087912088,0.2912087912087912
4,pilot,143000,1.0,4,0.25,2,0.1,0.2,848,686.0,0.8089622641509434,0.1910377358490566
4,pilot,143000,1.0,4,0.25,3,0.2,0.4,1361,1229.0,0.9030124908155768,0.09698750918442323
4,pilot,143000,1.0,4,0.25,4,0.4,1.01,1926,1918.0,0.995846313603323,0.004153686396677014
4,pilot,143000,1.0,4,0.5,0,0.0,0.05,109,57.0,0.5229357798165137,0.47706422018348627
4,pilot,143000,1.0,4,0.5,1,0.05,0.1,364,194.0,0.532967032967033,0.46703296703296704
4,pilot,143000,1.0,4,0.5,2,0.1,0.2,848,567.0,0.6686320754716981,0.3313679245283019
4,pilot,143000,1.0,4,0.5,3,0.2,0.4,1361,1104.0,0.8111682586333578,0.18883174136664216
4,pilot,143000,1.0,4,0.5,4,0.4,1.01,1926,1871.0,0.9714434060228453,0.02855659397715471
4,pilot,143000,1.0,4,0.75,0,0.0,0.05,109,36.0,0.3302752293577982,0.6697247706422018
4,pilot,143000,1.0,4,0.75,1,0.05,0.1,364,158.0,0.4340659340659341,0.5659340659340659
4,pilot,143000,1.0,4,0.75,2,0.1,0.2,848,441.0,0.5200471698113207,0.4799528301886793
4,pilot,143000,1.0,4,0.75,3,0.2,0.4,1361,913.0,0.6708302718589273,0.3291697281410727
4,pilot,143000,1.0,4,0.75,4,0.4,1.01,1926,1735.0,0.9008307372793354,0.09916926272066462
4,pilot,143000,1.0,4,1.0,0,0.0,0.05,109,17.0,0.1559633027522936,0.8440366972477065
4,pilot,143000,1.0,4,1.0,1,0.05,0.1,364,82.0,0.22527472527472528,0.7747252747252747
4,pilot,143000,1.0,4,1.0,2,0.1,0.2,848,268.0,0.3160377358490566,0.6839622641509434
4,pilot,143000,1.0,4,1.0,3,0.2,0.4,1361,642.0,0.47171197648787655,0.5282880235121235
4,pilot,143000,1.0,4,1.0,4,0.4,1.01,1926,1372.0,0.7123572170301142,0.28764278296988577
4,pilot,143000,1.0,5,0.25,0,0.0,0.05,109,72.0,0.6605504587155964,0.33944954128440363
4,pilot,143000,1.0,5,0.25,1,0.05,0.1,364,273.0,0.75,0.25
4,pilot,143000,1.0,5,0.25,2,0.1,0.2,848,716.0,0.8443396226415094,0.1556603773584906
4,pilot,143000,1.0,5,0.25,3,0.2,0.4,1361,1256.0,0.922850844966936,0.07714915503306397
4,pilot,143000,1.0,5,0.25,4,0.4,1.01,1926,1913.0,0.9932502596053998,0.00674974039460019
4,pilot,143000,1.0,5,0.5,0,0.0,0.05,109,55.0,0.5045871559633027,0.4954128440366973
4,pilot,143000,1.0,5,0.5,1,0.05,0.1,364,218.0,0.5989010989010989,0.4010989010989011
4,pilot,143000,1.0,5,0.5,2,0.1,0.2,848,629.0,0.7417452830188679,0.2582547169811321
4,pilot,143000,1.0,5,0.5,3,0.2,0.4,1361,1154.0,0.8479059515062454,0.15209404849375463
4,pilot,143000,1.0,5,0.5,4,0.4,1.01,1926,1888.0,0.980269989615784,0.019730010384215957
4,pilot,143000,1.0,5,0.75,0,0.0,0.05,109,41.0,0.3761467889908257,0.6238532110091743
4,pilot,143000,1.0,5,0.75,1,0.05,0.1,364,176.0,0.4835164835164835,0.5164835164835164
4,pilot,143000,1.0,5,0.75,2,0.1,0.2,848,551.0,0.6497641509433962,0.35023584905660377
4,pilot,143000,1.0,5,0.75,3,0.2,0.4,1361,1043.0,0.766348273328435,0.23365172667156497
4,pilot,143000,1.0,5,0.75,4,0.4,1.01,1926,1815.0,0.942367601246106,0.05763239875389403
4,pilot,143000,1.0,5,1.0,0,0.0,0.05,109,42.0,0.3853211009174312,0.6146788990825688
4,pilot,143000,1.0,5,1.0,1,0.05,0.1,364,146.0,0.4010989010989011,0.5989010989010989
4,pilot,143000,1.0,5,1.0,2,0.1,0.2,848,454.0,0.535377358490566,0.464622641509434
4,pilot,143000,1.0,5,1.0,3,0.2,0.4,1361,929.0,0.6825863335782513,0.31741366642174873
4,pilot,143000,1.0,5,1.0,4,0.4,1.01,1926,1692.0,0.8785046728971962,0.12149532710280375
4,pilot,143000,1.0,6,0.25,0,0.0,0.05,109,71.0,0.6513761467889908,0.3486238532110092
4,pilot,143000,1.0,6,0.25,1,0.05,0.1,364,258.0,0.7087912087912088,0.2912087912087912
4,pilot,143000,1.0,6,0.25,2,0.1,0.2,848,668.0,0.7877358490566038,0.21226415094339623
4,pilot,143000,1.0,6,0.25,3,0.2,0.4,1361,1233.0,0.9059515062454078,0.09404849375459223
4,pilot,143000,1.0,6,0.25,4,0.4,1.01,1926,1912.0,0.9927310488058152,0.007268951194184803
4,pilot,143000,1.0,6,0.5,0,0.0,0.05,109,48.0,0.44036697247706424,0.5596330275229358
4,pilot,143000,1.0,6,0.5,1,0.05,0.1,364,200.0,0.5494505494505495,0.4505494505494505
4,pilot,143000,1.0,6,0.5,2,0.1,0.2,848,556.0,0.6556603773584906,0.3443396226415094
4,pilot,143000,1.0,6,0.5,3,0.2,0.4,1361,1092.0,0.8023512123438648,0.19764878765613525
4,pilot,143000,1.0,6,0.5,4,0.4,1.01,1926,1856.0,0.9636552440290758,0.036344755970924236
4,pilot,143000,1.0,6,0.75,0,0.0,0.05,109,33.0,0.30275229357798167,0.6972477064220184
4,pilot,143000,1.0,6,0.75,1,0.05,0.1,364,158.0,0.4340659340659341,0.5659340659340659
4,pilot,143000,1.0,6,0.75,2,0.1,0.2,848,445.0,0.5247641509433962,0.47523584905660377
4,pilot,143000,1.0,6,0.75,3,0.2,0.4,1361,936.0,0.6877296105804556,0.31227038941954444
4,pilot,143000,1.0,6,0.75,4,0.4,1.01,1926,1677.0,0.8707165109034268,0.12928348909657317
4,pilot,143000,1.0,6,1.0,0,0.0,0.05,109,22.0,0.2018348623853211,0.7981651376146789
4,pilot,143000,1.0,6,1.0,1,0.05,0.1,364,118.0,0.3241758241758242,0.6758241758241759
4,pilot,143000,1.0,6,1.0,2,0.1,0.2,848,379.0,0.44693396226415094,0.5530660377358491
4,pilot,143000,1.0,6,1.0,3,0.2,0.4,1361,771.0,0.5664952240999265,0.4335047759000735
4,pilot,143000,1.0,6,1.0,4,0.4,1.01,1926,1397.0,0.72533748701973,0.27466251298027
4,pilot,143000,1.0,7,0.25,0,0.0,0.05,109,72.0,0.6605504587155964,0.33944954128440363
4,pilot,143000,1.0,7,0.25,1,0.05,0.1,364,286.0,0.7857142857142857,0.2142857142857143
4,pilot,143000,1.0,7,0.25,2,0.1,0.2,848,720.0,0.8490566037735849,0.15094339622641506
4,pilot,143000,1.0,7,0.25,3,0.2,0.4,1361,1256.0,0.922850844966936,0.07714915503306397
4,pilot,143000,1.0,7,0.25,4,0.4,1.01,1926,1915.0,0.994288681204569,0.005711318795430964
4,pilot,143000,1.0,7,0.5,0,0.0,0.05,109,52.0,0.47706422018348627,0.5229357798165137
4,pilot,143000,1.0,7,0.5,1,0.05,0.1,364,241.0,0.6620879120879121,0.33791208791208793
4,pilot,143000,1.0,7,0.5,2,0.1,0.2,848,608.0,0.7169811320754716,0.28301886792452835
4,pilot,143000,1.0,7,0.5,3,0.2,0.4,1361,1157.0,0.8501102130786187,0.14988978692138133
4,pilot,143000,1.0,7,0.5,4,0.4,1.01,1926,1891.0,0.9818276220145379,0.018172377985462118
4,pilot,143000,1.0,7,0.75,0,0.0,0.05,109,38.0,0.3486238532110092,0.6513761467889908
4,pilot,143000,1.0,7,0.75,1,0.05,0.1,364,201.0,0.5521978021978022,0.44780219780219777
4,pilot,143000,1.0,7,0.75,2,0.1,0.2,848,519.0,0.6120283018867925,0.38797169811320753
4,pilot,143000,1.0,7,0.75,3,0.2,0.4,1361,1044.0,0.7670830271858927,0.23291697281410728
4,pilot,143000,1.0,7,0.75,4,0.4,1.01,1926,1826.0,0.9480789200415368,0.05192107995846318
4,pilot,143000,1.0,7,1.0,0,0.0,0.05,109,26.0,0.23853211009174313,0.7614678899082569
4,pilot,143000,1.0,7,1.0,1,0.05,0.1,364,168.0,0.46153846153846156,0.5384615384615384
4,pilot,143000,1.0,7,1.0,2,0.1,0.2,848,448.0,0.5283018867924528,0.4716981132075472
4,pilot,143000,1.0,7,1.0,3,0.2,0.4,1361,930.0,0.6833210874357091,0.3166789125642909
4,pilot,143000,1.0,7,1.0,4,0.4,1.01,1926,1722.0,0.8940809968847352,0.10591900311526481
4,pilot,143000,1.0,8,0.25,0,0.0,0.05,109,79.0,0.7247706422018348,0.27522935779816515
4,pilot,143000,1.0,8,0.25,1,0.05,0.1,364,283.0,0.7774725274725275,0.22252747252747251
4,pilot,143000,1.0,8,0.25,2,0.1,0.2,848,717.0,0.8455188679245284,0.15448113207547165
4,pilot,143000,1.0,8,0.25,3,0.2,0.4,1361,1276.0,0.9375459221160911,0.06245407788390889
4,pilot,143000,1.0,8,0.25,4,0.4,1.01,1926,1914.0,0.9937694704049844,0.006230529595015577
4,pilot,143000,1.0,8,0.5,0,0.0,0.05,109,62.0,0.5688073394495413,0.4311926605504587
4,pilot,143000,1.0,8,0.5,1,0.05,0.1,364,240.0,0.6593406593406593,0.34065934065934067
4,pilot,143000,1.0,8,0.5,2,0.1,0.2,848,625.0,0.7370283018867925,0.26297169811320753
4,pilot,143000,1.0,8,0.5,3,0.2,0.4,1361,1197.0,0.8795003673769287,0.12049963262307128
4,pilot,143000,1.0,8,0.5,4,0.4,1.01,1926,1897.0,0.9849428868120457,0.01505711318795433
4,pilot,143000,1.0,8,0.75,0,0.0,0.05,109,45.0,0.41284403669724773,0.5871559633027523
4,pilot,143000,1.0,8,0.75,1,0.05,0.1,364,201.0,0.5521978021978022,0.44780219780219777
4,pilot,143000,1.0,8,0.75,2,0.1,0.2,848,534.0,0.6297169811320755,0.3702830188679245
4,pilot,143000,1.0,8,0.75,3,0.2,0.4,1361,1091.0,0.8016164584864071,0.19838354151359294
4,pilot,143000,1.0,8,0.75,4,0.4,1.01,1926,1853.0,0.9620976116303219,0.037902388369678075
4,pilot,143000,1.0,8,1.0,0,0.0,0.05,109,38.0,0.3486238532110092,0.6513761467889908
4,pilot,143000,1.0,8,1.0,1,0.05,0.1,364,173.0,0.47527472527472525,0.5247252747252747
4,pilot,143000,1.0,8,1.0,2,0.1,0.2,848,465.0,0.5483490566037735,0.45165094339622647
4,pilot,143000,1.0,8,1.0,3,0.2,0.4,1361,948.0,0.6965466568699485,0.30345334313005146
4,pilot,143000,1.0,8,1.0,4,0.4,1.01,1926,1768.0,0.9179646936656283,0.08203530633437173
4,pilot,143000,1.0,9,0.25,0,0.0,0.05,109,76.0,0.6972477064220184,0.3027522935779816
4,pilot,143000,1.0,9,0.25,1,0.05,0.1,364,282.0,0.7747252747252747,0.22527472527472525
4,pilot,143000,1.0,9,0.25,2,0.1,0.2,848,710.0,0.8372641509433962,0.16273584905660377
4,pilot,143000,1.0,9,0.25,3,0.2,0.4,1361,1246.0,0.9155033063923586,0.08449669360764145
4,pilot,143000,1.0,9,0.25,4,0.4,1.01,1926,1909.0,0.9911734164070612,0.008826583592938753
4,pilot,143000,1.0,9,0.5,0,0.0,0.05,109,65.0,0.5963302752293578,0.4036697247706422
4,pilot,143000,1.0,9,0.5,1,0.05,0.1,364,232.0,0.6373626373626373,0.3626373626373627
4,pilot,143000,1.0,9,0.5,2,0.1,0.2,848,607.0,0.7158018867924528,0.2841981132075472
4,pilot,143000,1.0,9,0.5,3,0.2,0.4,1361,1149.0,0.8442321822189567,0.15576781778104332
4,pilot,143000,1.0,9,0.5,4,0.4,1.01,1926,1864.0,0.9678089304257529,0.03219106957424711
4,pilot,143000,1.0,9,0.75,0,0.0,0.05,109,48.0,0.44036697247706424,0.5596330275229358
4,pilot,143000,1.0,9,0.75,1,0.05,0.1,364,183.0,0.5027472527472527,0.49725274725274726
4,pilot,143000,1.0,9,0.75,2,0.1,0.2,848,518.0,0.6108490566037735,0.38915094339622647
4,pilot,143000,1.0,9,0.75,3,0.2,0.4,1361,1008.0,0.7406318883174137,0.25936811168258633
4,pilot,143000,1.0,9,0.75,4,0.4,1.01,1926,1797.0,0.9330218068535826,0.0669781931464174
4,pilot,143000,1.0,9,1.0,0,0.0,0.05,109,34.0,0.3119266055045872,0.6880733944954128
4,pilot,143000,1.0,9,1.0,1,0.05,0.1,364,138.0,0.3791208791208791,0.6208791208791209
4,pilot,143000,1.0,9,1.0,2,0.1,0.2,848,426.0,0.5023584905660378,0.49764150943396224
4,pilot,143000,1.0,9,1.0,3,0.2,0.4,1361,873.0,0.6414401175606171,0.35855988243938286
4,pilot,143000,1.0,9,1.0,4,0.4,1.01,1926,1667.0,0.8655244029075805,0.13447559709241952
4,pilot,143000,1.0,10,0.25,0,0.0,0.05,109,72.0,0.6605504587155964,0.33944954128440363
4,pilot,143000,1.0,10,0.25,1,0.05,0.1,364,254.0,0.6978021978021978,0.30219780219780223
4,pilot,143000,1.0,10,0.25,2,0.1,0.2,848,669.0,0.7889150943396226,0.2110849056603774
4,pilot,143000,1.0,10,0.25,3,0.2,0.4,1361,1203.0,0.8839088905216752,0.1160911094783248
4,pilot,143000,1.0,10,0.25,4,0.4,1.01,1926,1898.0,0.9854620976116303,0.014537902388369717
4,pilot,143000,1.0,10,0.5,0,0.0,0.05,109,43.0,0.3944954128440367,0.6055045871559632
4,pilot,143000,1.0,10,0.5,1,0.05,0.1,364,180.0,0.4945054945054945,0.5054945054945055
4,pilot,143000,1.0,10,0.5,2,0.1,0.2,848,523.0,0.6167452830188679,0.3832547169811321
4,pilot,143000,1.0,10,0.5,3,0.2,0.4,1361,1023.0,0.75165319617928,0.24834680382072005
4,pilot,143000,1.0,10,0.5,4,0.4,1.01,1926,1822.0,0.9460020768431984,0.05399792315680163
4,pilot,143000,1.0,10,0.75,0,0.0,0.05,109,37.0,0.3394495412844037,0.6605504587155964
4,pilot,143000,1.0,10,0.75,1,0.05,0.1,364,135.0,0.3708791208791209,0.6291208791208791
4,pilot,143000,1.0,10,0.75,2,0.1,0.2,848,416.0,0.49056603773584906,0.5094339622641509
4,pilot,143000,1.0,10,0.75,3,0.2,0.4,1361,860.0,0.6318883174136665,0.36811168258633353
4,pilot,143000,1.0,10,0.75,4,0.4,1.01,1926,1669.0,0.8665628245067497,0.1334371754932503
4,pilot,143000,1.0,10,1.0,0,0.0,0.05,109,26.0,0.23853211009174313,0.7614678899082569
4,pilot,143000,1.0,10,1.0,1,0.05,0.1,364,107.0,0.29395604395604397,0.706043956043956
4,pilot,143000,1.0,10,1.0,2,0.1,0.2,848,319.0,0.3761792452830189,0.6238207547169812
4,pilot,143000,1.0,10,1.0,3,0.2,0.4,1361,720.0,0.5290227773695811,0.47097722263041886
4,pilot,143000,1.0,10,1.0,4,0.4,1.01,1926,1487.0,0.7720664589823468,0.22793354101765317
6,confirmatory,14000,0.0979020979020979,1,0.25,0,0.0,0.05,111,80.0,0.7207207207207207,0.2792792792792793
