run_id,stage,step,bin_index,bin_low,bin_high,contrast,high_count,low_count
6,confirmatory,143000,1,0.05,0.1,0.04789272030651337,522,522
6,confirmatory,143000,2,0.1,0.2,0.032936870997255285,1093,1093
6,confirmatory,143000,3,0.2,0.4,0.051181102362204745,1270,1270
6,confirmatory,143000,4,0.4,1.01,0.015789473684210575,1520,1520
6,confirmatory,143000,0,0.0,0.05,-0.1280788177339901,203,203
6,confirmatory,143000,1,0.05,0.1,-0.04214559386973182,522,522
6,confirmatory,143000,2,0.1,0.2,0.011893870082342106,1093,1093
6,confirmatory,143000,3,0.2,0.4,0.011811023622047223,1270,1270
6,confirmatory,143000,4,0.4,1.01,0.05789473684210522,1520,1520
6,confirmatory,143000,0,0.0,0.05,0.06896551724137934,203,203
6,confirmatory,143000,1,0.05,0.1,0.11877394636015337,522,522
6,confirmatory,143000,2,0.1,0.2,0.07959743824336685,1093,1093
6,confirmatory,143000,3,0.2,0.4,0.11653543307086611,1270,1270
6,confirmatory,143000,4,0.4,1.01,0.11842105263157898,1520,1520
6,confirmatory,143000,0,0.0,0.05,0.08866995073891626,203,203
6,confirmatory,143000,1,0.05,0.1,0.1762452107279694,522,522
6,confirmatory,143000,2,0.1,0.2,0.16193961573650506,1093,1093
6,confirmatory,143000,3,0.2,0.4,0.17874015748031502,1270,1270
6,confirmatory,143000,4,0.4,1.01,0.1394736842105263,1520,1520
6,confirmatory,143000,0,0.0,0.05,0.039408866995073843,203,203
6,confirmatory,143000,1,0.05,0.1,0.003831417624521105,522,522
6,confirmatory,143000,2,0.1,0.2,0.006404391582799596,1093,1093
6,confirmatory,143000,3,0.2,0.4,0.023622047244094446,1270,1270
6,confirmatory,143000,4,0.4,1.01,0.015131578947368385,1520,1520
6,confirmatory,143000,0,0.0,0.05,0.12315270935960598,203,203
6,confirmatory,143000,1,0.05,0.1,0.08429118773946354,522,522
6,confirmatory,143000,2,0.1,0.2,-0.019213174748398898,1093,1093
6,confirmatory,143000,3,0.2,0.4,-0.0047244094488189115,1270,1270
6,confirmatory,143000,4,0.4,1.01,0.013157894736842035,1520,1520
6,confirmatory,143000,0,0.0,0.05,0.13300492610837433,203,203
6,confirmatory,143000,1,0.05,0.1,0.22413793103448276,522,522
6,confirmatory,143000,2,0.1,0.2,0.2433668801463862,1093,1093
6,confirmatory,143000,3,0.2,0.4,0.3039370078740158,1270,1270
6,confirmatory,143000,4,0.4,1.01,0.4375,1520,1520
6,confirmatory,143000,0,0.0,0.05,0.03448275862068961,203,203
6,confirmatory,143000,1,0.05,0.1,0.13601532567049812,522,522
6,confirmatory,143000,2,0.1,0.2,0.06495882891125337,1093,1093
6,confirmatory,143000,3,0.2,0.4,0.08582677165354324,1270,1270
6,confirmatory,143000,4,0.4,1.01,0.015789473684210575,1520,1520
6,confirmatory,143000,0,0.0,0.05,0.054187192118226646,203,203
6,confirmatory,143000,1,0.05,0.1,0.03831417624521072,522,522
6,confirmatory,143000,2,0.1,0.2,0.02653247941445558,1093,1093
6,confirmatory,143000,3,0.2,0.4,0.027559055118110187,1270,1270
6,confirmatory,143000,4,0.4,1.01,0.014473684210526305,1520,1520
6,confirmatory,143000,0,0.0,0.05,0.054187192118226646,203,203
6,confirmatory,143000,1,0.05,0.1,0.05747126436781613,522,522
6,confirmatory,143000,2,0.1,0.2,0.036596523330283626,1093,1093
6,confirmatory,143000,3,0.2,0.4,0.04724409448818889,1270,1270
6,confirmatory,143000,4,0.4,1.01,0.07565789473684204,1520,1520
7,confirmatory,14000,0,0.0,0.05,-0.025210084033613467,238,238
7,confirmatory,14000,1,0.05,0.1,0.020477815699658675,586,586
7,confirmatory,14000,2,0.1,0.2,0.0026548672566372167,1130,1130
7,confirmatory,14000,3,0.2,0.4,-0.003005259203606281,1331,1331
7,confirmatory,14000,4,0.4,1.01,0.020408163265306145,1323,1323
7,confirmatory,14000,0,0.0,0.05,0.03361344537815125,238,238
7,confirmatory,14000,1,0.05,0.1,0.08703071672354945,586,586
7,confirmatory,14000,2,0.1,0.2,0.052212389380530966,1130,1130
7,confirmatory,14000,3,0.2,0.4,0.0646130728775357,1331,1331
7,confirmatory,14000,4,0.4,1.01,0.012849584278155635,1323,1323
7,confirmatory,14000,0,0.0,0.05,0.012605042016806789,238,238
7,confirmatory,14000,1,0.05,0.1,0.08020477815699656,586,586
7,confirmatory,14000,2,0.1,0.2,0.05044247787610612,1130,1130
7,confirmatory,14000,3,0.2,0.4,0.04282494365138989,1331,1331
7,confirmatory,14000,4,0.4,1.01,0.013605442176870763,1323,1323
7,confirmatory,14000,0,0.0,0.05,0.01680672268907557,238,238
7,confirmatory,14000,1,0.05,0.1,0.05460750853242313,586,586
7,confirmatory,14000,2,0.1,0.2,0.023893805309734506,1130,1130
7,confirmatory,14000,3,0.2,0.4,0.024793388429752095,1331,1331
7,confirmatory,14000,4,0.4,1.01,0.006046863189720364,1323,1323
7,confirmatory,14000,0,0.0,0.05,0.054621848739495826,238,238
7,confirmatory,14000,1,0.05,0.1,0.05290102389078499,586,586
7,confirmatory,14000,2,0.1,0.2,0.04955752212389386,1130,1130
7,confirmatory,14000,3,0.2,0.4,0.07663410969196094,1331,1331
7,confirmatory,14000,4,0.4,1.01,0.0415721844293272,1323,1323
7,confirmatory,14000,0,0.0,0.05,0.08403361344537807,238,238
7,confirmatory,14000,1,0.05,0.1,0.06655290102389078,586,586
7,confirmatory,14000,2,0.1,0.2,0.04159292035398221,1130,1130
7,confirmatory,14000,3,0.2,0.4,0.06836964688204361,1331,1331
7,confirmatory,14000,4,0.4,1.01,0.027210884353741527,1323,1323
7,confirmatory,14000,0,0.0,0.05,0.025210084033613356,238,238
7,confirmatory,14000,1,0.05,0.1,0.06825938566552903,586,586
7,confirmatory,14000,2,0.1,0.2,-0.007964601769911539,1130,1130
7,confirmatory,14000,3,0.2,0.4,-0.037565740045078844,1331,1331
7,confirmatory,14000,4,0.4,1.01,0.024943310657596363,1323,1323
7,confirmatory,14000,0,0.0,0.05,0.05042016806722682,238,238
7,confirmatory,14000,1,0.05,0.1,0.12457337883959041,586,586
7,confirmatory,14000,2,0.1,0.2,0.06283185840707972,1130,1130
7,confirmatory,14000,3,0.2,0.4,0.08715251690458303,1331,1331
7,confirmatory,14000,4,0.4,1.01,0.02569916855631138,1323,1323
7,confirmatory,14000,0,0.0,0.05,0.04621848739495793,238,238
7,confirmatory,14000,1,0.05,0.1,0.0853242320819112,586,586
7,confirmatory,14000,2,0.1,0.2,0.038053097345132736,1130,1130
7,confirmatory,14000,3,0.2,0.4,0.02404207362885047,1331,1331
7,confirmatory,14000,4,0.4,1.01,0.009826152683295564,1323,1323
7,confirmatory,14000,0,0.0,0.05,-0.004201680672268893,238,238
7,confirmatory,14000,1,0.05,0.1,0.03583617747440271,586,586
7,confirmatory,14000,2,0.1,0.2,0.06902654867256641,1130,1130
7,confirmatory,14000,3,0.2,0.4,0.04583020285499628,1331,1331
7,confirmatory,14000,4,0.4,1.01,0.0007558578987150177,1323,1323
7,confirmatory,72000,0,0.0,0.05,-0.01754385964912286,171,171
7,confirmatory,72000,1,0.05,0.1,0.009560229445506718,523,523
7,confirmatory,72000,2,0.1,0.2,-0.0029013539651837617,1034,1034
7,confirmatory,72000,3,0.2,0.4,0.044241037376048786,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.029955385595920925,1569,1569
7,confirmatory,72000,0,0.0,0.05,0.01754385964912286,171,171
7,confirmatory,72000,1,0.05,0.1,0.02294455066921608,523,523
7,confirmatory,72000,2,0.1,0.2,0.06769825918762085,1034,1034
7,confirmatory,72000,3,0.2,0.4,0.012967200610221163,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.03824091778202676,1569,1569
7,confirmatory,72000,0,0.0,0.05,-0.01754385964912286,171,171
7,confirmatory,72000,1,0.05,0.1,0.02294455066921608,523,523
7,confirmatory,72000,2,0.1,0.2,0.0647969052224372,1034,1034
7,confirmatory,72000,3,0.2,0.4,0.022883295194508046,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.02549394518801784,1569,1569
7,confirmatory,72000,0,0.0,0.05,-0.04678362573099415,171,171
7,confirmatory,72000,1,0.05,0.1,0.019120458891013437,523,523
7,confirmatory,72000,2,0.1,0.2,0.03675048355899424,1034,1034
7,confirmatory,72000,3,0.2,0.4,0.01449275362318836,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.008922880815806278,1569,1569
7,confirmatory,72000,0,0.0,0.05,0.029239766081871288,171,171
7,confirmatory,72000,1,0.05,0.1,0.0745697896749522,523,523
7,confirmatory,72000,2,0.1,0.2,0.03868471953578345,1034,1034
7,confirmatory,72000,3,0.2,0.4,0.0396643783371472,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.004461440407903194,1569,1569
7,confirmatory,72000,0,0.0,0.05,0.011695906432748648,171,171
7,confirmatory,72000,1,0.05,0.1,0.06309751434034416,523,523
7,confirmatory,72000,2,0.1,0.2,0.03191489361702127,1034,1034
7,confirmatory,72000,3,0.2,0.4,0.020594965675057253,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.002549394518801762,1569,1569
7,confirmatory,72000,0,0.0,0.05,-0.023391812865497075,171,171
7,confirmatory,72000,1,0.05,0.1,0.009560229445506607,523,523
7,confirmatory,72000,2,0.1,0.2,-0.03578336557059969,1034,1034
7,confirmatory,72000,3,0.2,0.4,-0.0076277650648360895,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.0,1569,1569
7,confirmatory,72000,0,0.0,0.05,0.09941520467836262,171,171
7,confirmatory,72000,1,0.05,0.1,0.11472275334608029,523,523
7,confirmatory,72000,2,0.1,0.2,0.11315280464216637,1034,1034
7,confirmatory,72000,3,0.2,0.4,0.15636918382913811,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.12173358827278513,1569,1569
7,confirmatory,72000,0,0.0,0.05,0.011695906432748537,171,171
7,confirmatory,72000,1,0.05,0.1,0.0822179732313576,523,523
7,confirmatory,72000,2,0.1,0.2,0.0,1034,1034
7,confirmatory,72000,3,0.2,0.4,0.038138825324180003,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.02358189929891652,1569,1569
7,confirmatory,72000,0,0.0,0.05,0.005847953216374324,171,171
7,confirmatory,72000,1,0.05,0.1,0.0248565965583174,523,523
7,confirmatory,72000,2,0.1,0.2,0.027079303675048405,1034,1034
7,confirmatory,72000,3,0.2,0.4,0.04195270785659799,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.0108349267049076,1569,1569
7,confirmatory,72000,0,0.0,0.05,0.0,171,171
7,confirmatory,72000,1,0.05,0.1,0.019120458891013326,523,523
7,confirmatory,72000,2,0.1,0.2,0.042553191489361764,1034,1034
7,confirmatory,72000,3,0.2,0.4,0.01830663615560635,1311,1311
7,confirmatory,72000,4,0.4,1.01,0.0031867431485022024,1569,1569
7,confirmatory,143000,0,0.0,0.05,0.12107623318385663,223,223
7,confirmatory,143000,1,0.05,0.1,0.09297912713472478,527,527
7,confirmatory,143000,2,0.1,0.2,0.0767123287671232,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.02717825739408475,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.056216931216931276,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.1076233183856502,223,223
7,confirmatory,143000,1,0.05,0.1,0.06451612903225812,527,527
7,confirmatory,143000,2,0.1,0.2,0.03926940639269405,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.012789768185451633,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.02777777777777779,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.03139013452914796,223,223
7,confirmatory,143000,1,0.05,0.1,0.10626185958254275,527,527
7,confirmatory,143000,2,0.1,0.2,0.1296803652968036,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.1390887290167866,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.07010582010582012,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.03587443946188329,223,223
7,confirmatory,143000,1,0.05,0.1,0.026565464895635715,527,527
7,confirmatory,143000,2,0.1,0.2,0.045662100456621,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.05115907274180653,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.017857142857142794,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.13452914798206284,223,223
7,confirmatory,143000,1,0.05,0.1,0.18216318785578745,527,527
7,confirmatory,143000,2,0.1,0.2,0.27305936073059367,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.2454036770583533,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.21693121693121697,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.017937219730941645,223,223
7,confirmatory,143000,1,0.05,0.1,0.06072106261859589,527,527
7,confirmatory,143000,2,0.1,0.2,0.022831050228310446,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.033573141486810454,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.01388888888888895,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.13901345291479816,223,223
7,confirmatory,143000,1,0.05,0.1,0.1252371916508539,527,527
7,confirmatory,143000,2,0.1,0.2,0.1789954337899543,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.2078337330135891,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.2698412698412699,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.07623318385650224,223,223
7,confirmatory,143000,1,0.05,0.1,0.03795066413662229,527,527
7,confirmatory,143000,2,0.1,0.2,0.062100456621004496,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.048760991207034365,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.045634920634920695,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.11210762331838564,223,223
7,confirmatory,143000,1,0.05,0.1,0.03605313092979123,527,527
7,confirmatory,143000,2,0.1,0.2,0.034703196347032006,1095,1095
7,confirmatory,143000,3,0.2,0.4,-0.007194244604316613,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.008597883597883604,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.0,223,223
7,confirmatory,143000,1,0.05,0.1,0.07400379506641364,527,527
7,confirmatory,143000,2,0.1,0.2,0.06301369863013695,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.06634692246203033,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.033068783068783136,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.04932735426008972,223,223
7,confirmatory,143000,1,0.05,0.1,0.034155597722960174,527,527
7,confirmatory,143000,2,0.1,0.2,0.10136986301369866,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.07274180655475626,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.06812169312169314,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.053811659192825045,223,223
7,confirmatory,143000,1,0.05,0.1,0.0702087286527514,527,527
7,confirmatory,143000,2,0.1,0.2,0.0949771689497717,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.048760991207034365,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.02314814814814814,1512,1512
7,confirmatory,143000,0,0.0,0.05,0.03139013452914796,223,223
7,confirmatory,143000,1,0.05,0.1,0.06072106261859578,527,527
7,confirmatory,143000,2,0.1,0.2,0.04748858447488591,1095,1095
7,confirmatory,143000,3,0.2,0.4,0.022382094324540303,1251,1251
7,confirmatory,143000,4,0.4,1.01,0.003306878306878258,1512,1512
8,confirmatory,14000,0,0.0,0.05,0.025862068965517238,232,232
8,confirmatory,14000,1,0.05,0.1,0.06355140186915875,535,535
8,confirmatory,14000,2,0.1,0.2,0.04503676470588236,1088,1088
8,confirmatory,14000,3,0.2,0.4,0.05859676175790285,1297,1297
8,confirmatory,14000,4,0.4,1.01,0.04326923076923084,1456,1456
8,confirmatory,14000,0,0.0,0.05,0.02155172413793105,232,232
8,confirmatory,14000,1,0.05,0.1,0.08411214953271029,535,535
8,confirmatory,14000,2,0.1,0.2,0.03125,1088,1088
8,confirmatory,14000,3,0.2,0.4,0.03855050115651504,1297,1297
8,confirmatory,14000,4,0.4,1.01,0.017857142857142905,1456,1456
8,confirmatory,14000,0,0.0,0.05,0.06465517241379315,232,232
8,confirmatory,14000,1,0.05,0.1,-0.0018691588785046953,535,535
8,confirmatory,14000,2,0.1,0.2,0.02941176470588225,1088,1088
8,confirmatory,14000,3,0.2,0.4,0.03855050115651504,1297,1297
8,confirmatory,14000,4,0.4,1.01,0.007554945054945028,1456,1456
8,confirmatory,14000,0,0.0,0.05,0.008620689655172376,232,232
8,confirmatory,14000,1,0.05,0.1,0.06355140186915875,535,535
8,confirmatory,14000,2,0.1,0.2,-0.010110294117646967,1088,1088
8,confirmatory,14000,3,0.2,0.4,0.01619121048573635,1297,1297
8,confirmatory,14000,4,0.4,1.01,0.019230769230769273,1456,1456
8,confirmatory,14000,0,0.0,0.05,0.0862068965517242,232,232
8,confirmatory,14000,1,0.05,0.1,0.00747663551401867,535,535
8,confirmatory,14000,2,0.1,0.2,0.04227941176470584,1088,1088
8,confirmatory,14000,3,0.2,0.4,-0.0316114109483423,1297,1297
8,confirmatory,14000,4,0.4,1.01,0.0027472527472527375,1456,1456
8,confirmatory,14000,0,0.0,0.05,0.02586206896551735,232,232
8,confirmatory,14000,1,0.05,0.1,0.10654205607476641,535,535
8,confirmatory,14000,2,0.1,0.2,0.10386029411764719,1088,1088
8,confirmatory,14000,3,0.2,0.4,0.0848111025443331,1297,1297
8,confirmatory,14000,4,0.4,1.01,0.033653846153846145,1456,1456
8,confirmatory,14000,0,0.0,0.05,-0.01724137931034475,232,232
8,confirmatory,14000,1,0.05,0.1,0.07102803738317753,535,535
8,confirmatory,14000,2,0.1,0.2,0.046875,1088,1088
8,confirmatory,14000,3,0.2,0.4,0.037008481110254454,1297,1297
8,confirmatory,14000,4,0.4,1.01,0.017857142857142905,1456,1456
8,confirmatory,72000,0,0.0,0.05,-0.030172413793103536,232,232
8,confirmatory,72000,1,0.05,0.1,0.019379844961240233,516,516
8,confirmatory,72000,2,0.1,0.2,0.032936870997255285,1093,1093
8,confirmatory,72000,3,0.2,0.4,0.06056018168054511,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.019363762102351245,1446,1446
8,confirmatory,72000,0,0.0,0.05,0.0387931034482758,232,232
8,confirmatory,72000,1,0.05,0.1,0.08914728682170547,516,516
8,confirmatory,72000,2,0.1,0.2,0.12442817932296435,1093,1093
8,confirmatory,72000,3,0.2,0.4,0.1392884178652536,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.09128630705394192,1446,1446
8,confirmatory,72000,0,0.0,0.05,-0.004310344827586299,232,232
8,confirmatory,72000,1,0.05,0.1,-0.003875968992248069,516,516
8,confirmatory,72000,2,0.1,0.2,-0.01646843549862753,1093,1093
8,confirmatory,72000,3,0.2,0.4,0.0,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.024896265560165998,1446,1446
8,confirmatory,72000,0,0.0,0.05,0.1293103448275862,232,232
8,confirmatory,72000,1,0.05,0.1,0.10465116279069764,516,516
8,confirmatory,72000,2,0.1,0.2,0.038426349496797796,1093,1093
8,confirmatory,72000,3,0.2,0.4,0.05223315669947004,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.03388658367911479,1446,1446
8,confirmatory,72000,0,0.0,0.05,0.08189655172413801,232,232
8,confirmatory,72000,1,0.05,0.1,0.06201550387596899,516,516
8,confirmatory,72000,2,0.1,0.2,0.031107044830741115,1093,1093
8,confirmatory,72000,3,0.2,0.4,0.031037093111279335,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.006915629322268302,1446,1446
8,confirmatory,72000,0,0.0,0.05,0.0818965517241379,232,232
8,confirmatory,72000,1,0.05,0.1,0.14728682170542629,516,516
8,confirmatory,72000,2,0.1,0.2,0.09881061299176574,1093,1093
8,confirmatory,72000,3,0.2,0.4,0.09386828160484484,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.042876901798063694,1446,1446
8,confirmatory,72000,0,0.0,0.05,0.06034482758620696,232,232
8,confirmatory,72000,1,0.05,0.1,0.06589147286821706,516,516
8,confirmatory,72000,2,0.1,0.2,0.05855443732845378,1093,1093
8,confirmatory,72000,3,0.2,0.4,0.05147615442846332,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.06085753803596128,1446,1446
8,confirmatory,72000,0,0.0,0.05,0.08620689655172409,232,232
8,confirmatory,72000,1,0.05,0.1,0.032945736434108586,516,516
8,confirmatory,72000,2,0.1,0.2,0.04117108874656905,1093,1093
8,confirmatory,72000,3,0.2,0.4,0.03179409538228617,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.006224066390041472,1446,1446
8,confirmatory,72000,0,0.0,0.05,0.0431034482758621,232,232
8,confirmatory,72000,1,0.05,0.1,0.06007751937984496,516,516
8,confirmatory,72000,2,0.1,0.2,-0.021043000914913068,1093,1093
8,confirmatory,72000,3,0.2,0.4,-0.024224072672218044,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.008298755186721962,1446,1446
8,confirmatory,72000,0,0.0,0.05,0.09913793103448287,232,232
8,confirmatory,72000,1,0.05,0.1,0.18410852713178283,516,516
8,confirmatory,72000,2,0.1,0.2,0.11436413540713641,1093,1093
8,confirmatory,72000,3,0.2,0.4,0.11809235427706288,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.07330567081604422,1446,1446
8,confirmatory,72000,0,0.0,0.05,0.11637931034482762,232,232
8,confirmatory,72000,1,0.05,0.1,0.11821705426356599,516,516
8,confirmatory,72000,2,0.1,0.2,0.03751143641354071,1093,1093
8,confirmatory,72000,3,0.2,0.4,0.0628311884935655,1321,1321
8,confirmatory,72000,4,0.4,1.01,0.03319502074688796,1446,1446
8,confirmatory,143000,0,0.0,0.05,0.03153153153153154,222,222
8,confirmatory,143000,1,0.05,0.1,0.05319148936170204,470,470
8,confirmatory,143000,2,0.1,0.2,-0.0057636887608069065,1041,1041
8,confirmatory,143000,3,0.2,0.4,0.009049773755656076,1326,1326
8,confirmatory,143000,4,0.4,1.01,0.007101355713363455,1549,1549
8,confirmatory,143000,0,0.0,0.05,-0.018018018018018056,222,222
8,confirmatory,143000,1,0.05,0.1,-0.029787234042553234,470,470
8,confirmatory,143000,2,0.1,0.2,-0.0028818443804033977,1041,1041
8,confirmatory,143000,3,0.2,0.4,0.010558069381598867,1326,1326
8,confirmatory,143000,4,0.4,1.01,-0.009038089089735357,1549,1549
8,confirmatory,143000,0,0.0,0.05,0.022522522522522515,222,222
8,confirmatory,143000,1,0.05,0.1,0.03404255319148941,470,470
8,confirmatory,143000,2,0.1,0.2,0.06147934678194045,1041,1041
8,confirmatory,143000,3,0.2,0.4,0.0301659125188537,1326,1326
8,confirmatory,143000,4,0.4,1.01,0.034215622982569416,1549,1549
8,confirmatory,143000,0,0.0,0.05,0.10360360360360354,222,222
8,confirmatory,143000,1,0.05,0.1,0.042553191489361764,470,470
8,confirmatory,143000,2,0.1,0.2,0.047070124879923125,1041,1041
8,confirmatory,143000,3,0.2,0.4,0.019607843137254943,1326,1326
8,confirmatory,143000,4,0.4,1.01,0.01226597805035512,1549,1549
8,confirmatory,143000,0,0.0,0.05,-0.027027027027027084,222,222
8,confirmatory,143000,1,0.05,0.1,0.017021276595744705,470,470
8,confirmatory,143000,2,0.1,0.2,-0.003842459173871271,1041,1041
8,confirmatory,143000,3,0.2,0.4,-0.006787330316742168,1326,1326
8,confirmatory,143000,4,0.4,1.01,0.002582311168495832,1549,1549
8,confirmatory,143000,0,0.0,0.05,0.06756756756756754,222,222
8,confirmatory,143000,1,0.05,0.1,-0.0021276595744681437,470,470
8,confirmatory,143000,2,0.1,0.2,0.01729106628242072,1041,1041
8,confirmatory,143000,3,0.2,0.4,0.03619909502262442,1326,1326
8,confirmatory,143000,4,0.4,1.01,0.008392511297611427,1549,1549
8,confirmatory,143000,0,0.0,0.05,0.09909909909909909,222,222
8,confirmatory,143000,1,0.05,0.1,0.04042553191489362,470,470
8,confirmatory,143000,2,0.1,0.2,0.04899135446685876,1041,1041
8,confirmatory,143000,3,0.2,0.4,0.03167420814479638,1326,1326
8,confirmatory,143000,4,0.4,1.01,0.010329244673983218,1549,1549
8,confirmatory,143000,0,0.0,0.05,0.06306306306306297,222,222
8,confirmatory,143000,1,0.05,0.1,0.08297872340425527,470,470
8,confirmatory,143000,2,0.1,0.2,0.07396733909702213,1041,1041
8,confirmatory,143000,3,0.2,0.4,0.07239819004524883,1326,1326
8,confirmatory,143000,4,0.4,1.01,0.018076178179470603,1549,1549
8,confirmatory,143000,0,0.0,0.05,0.05405405405405406,222,222
8,confirmatory,143000,1,0.05,0.1,0.08297872340425538,470,470
8,confirmatory,143000,2,0.1,0.2,0.05571565802113354,1041,1041
8,confirmatory,143000,3,0.2,0.4,0.044494720965309154,1326,1326
8,confirmatory,143000,4,0.4,1.01,0.004519044544867623,1549,1549
8,confirmatory,143000,0,0.0,0.05,-0.04054054054054057,222,222
8,confirmatory,143000,1,0.05,0.1,-0.008510638297872353,470,470
8,confirmatory,143000,2,0.1,0.2,0.022094140249759864,1041,1041
8,confirmatory,143000,3,0.2,0.4,-0.0007541478129713397,1326,1326
8,confirmatory,143000,4,0.4,1.01,0.007101355713363455,1549,1549
9,pilot,14000,0,0.0,0.05,-0.10917030567685582,229,229
9,pilot,14000,1,0.05,0.1,0.07350096711798837,517,517
9,pilot,14000,2,0.1,0.2,0.01794145420207749,1059,1059
9,pilot,14000,3,0.2,0.4,0.06492537313432833,1340,1340
9,pilot,14000,4,0.4,1.01,0.03622693096377305,1463,1463
9,pilot,14000,0,0.0,0.05,0.09606986899563319,229,229
9,pilot,14000,1,0.05,0.1,0.07156673114119916,517,517
9,pilot,14000,2,0.1,0.2,0.07082152974504252,1059,1059
9,pilot,14000,3,0.2,0.4,0.05671641791044768,1340,1340
9,pilot,14000,4,0.4,1.01,0.0430622009569378,1463,1463
9,pilot,14000,0,0.0,0.05,0.05676855895196509,229,229
9,pilot,14000,1,0.05,0.1,0.07736943907156679,517,517
9,pilot,14000,2,0.1,0.2,0.10953729933899892,1059,1059
9,pilot,14000,3,0.2,0.4,0.055223880597014996,1340,1340
9,pilot,14000,4,0.4,1.01,0.03759398496240607,1463,1463
9,pilot,14000,0,0.0,0.05,0.09170305676855894,229,229
9,pilot,14000,1,0.05,0.1,0.11411992263056081,517,517
9,pilot,14000,2,0.1,0.2,0.12275731822474034,1059,1059
9,pilot,14000,3,0.2,0.4,0.06417910447761188,1340,1340
9,pilot,14000,4,0.4,1.01,0.034859876965140146,1463,1463
9,pilot,14000,0,0.0,0.05,0.05240174672489084,229,229
9,pilot,14000,1,0.05,0.1,0.06576402321083175,517,517
9,pilot,14000,2,0.1,0.2,0.06043437204910296,1059,1059
9,pilot,14000,3,0.2,0.4,-0.01716417910447765,1340,1340
9,pilot,14000,4,0.4,1.01,0.010936431989063577,1463,1463
9,pilot,14000,0,0.0,0.05,-0.10480349344978168,229,229
9,pilot,14000,1,0.05,0.1,0.0019342359767892114,517,517
9,pilot,14000,2,0.1,0.2,0.006610009442870601,1059,1059
9,pilot,14000,3,0.2,0.4,0.032835820895522394,1340,1340
9,pilot,14000,4,0.4,1.01,0.027341079972659,1463,1463
9,pilot,14000,0,0.0,0.05,0.02183406113537123,229,229
9,pilot,14000,1,0.05,0.1,0.05609284332688591,517,517
9,pilot,14000,2,0.1,0.2,0.07271010387157695,1059,1059
9,pilot,14000,3,0.2,0.4,0.04477611940298509,1340,1340
9,pilot,14000,4,0.4,1.01,0.01982228298017763,1463,1463
9,pilot,14000,0,0.0,0.05,0.13100436681222705,229,229
9,pilot,14000,1,0.05,0.1,0.04835589941972929,517,517
9,pilot,14000,2,0.1,0.2,0.025495750708215303,1059,1059
9,pilot,14000,3,0.2,0.4,0.04850746268656725,1340,1340
