run_id,step,beta,high_layer,low_layer,kl_gap,nll_gap,magnitude_ratio,directional_ds_contrast
6,72000,0.35,6,2,0.30640613425661023,0.32004142690587933,1.0000000157684241,0.10517939814814811
6,72000,0.35,4,1,0.2656289957187794,0.2757590700078894,1.0000002901390799,0.09273726851851852
6,72000,0.35,7,10,0.06706453914995547,0.0739728874630397,1.0000000977642327,0.01056134259259256
6,72000,0.5,5,3,0.581389586130778,0.6026725327527083,1.000000370873347,0.14568865740740738
6,72000,0.5,4,2,0.4800818529393937,0.507546071653013,1.0000001810215022,0.11422164351851849
6,72000,0.5,6,1,0.4393167098363241,0.4666875026844166,1.000000035321276,0.0969328703703703
6,72000,0.5,7,10,0.11383211723080389,0.12964471181233728,1.000000189851827,0.012369791666666685
6,72000,0.75,4,3,0.8586213588714602,0.9014308540909381,1.0000000412081516,0.12644675925925924
6,72000,0.75,5,10,0.716937511055558,0.7836807215655293,1.0000002413620297,0.09027777777777779
6,72000,0.75,6,2,0.4969074483270999,0.5487059134024161,1.0000000323778397,0.06712962962962965
6,72000,0.75,7,8,0.16662547764954727,0.14502544756288893,1.0000001707195065,0.02958622685185186
6,143000,0.35,6,3,0.3896911991415201,0.39590916810212307,1.0000001356084125,0.12717013888888895
6,143000,0.35,5,2,0.35661321492106823,0.3847262771041303,1.0000001797600553,0.1095920138888889
6,143000,0.35,4,1,0.284287581289256,0.28793364984017833,1.0000002333726923,0.08579282407407396
6,143000,0.35,7,10,0.17116070400785516,0.17403373894868074,1.0000000378442124,0.057002314814814825
6,143000,0.35,8,9,0.06561944661317043,0.08235503126073773,1.000000337444291,0.021267361111111105
6,143000,0.5,5,3,0.6766232848167417,0.7300539369936343,1.0000002251731765,0.15046296296296302
6,143000,0.5,6,2,0.6248430698006242,0.6532260135368066,1.000000075057698,0.14756944444444448
6,143000,0.5,4,1,0.5039943798824592,0.5285715880217376,1.0000002340034455,0.11798321759259256
6,143000,0.5,7,10,0.3144132903328648,0.3335903132403337,1.0,0.08405671296296297
6,143000,0.5,8,9,0.125889512123885,0.15583025084601498,1.0000002030972905,0.03544560185185186
6,143000,0.75,5,3,1.1936080919371714,1.305342709576642,1.0000000912466298,0.15747974537037046
6,143000,0.75,4,2,0.9730066811596908,1.042632350215205,1.000000123624439,0.14048032407407396
6,143000,0.75,6,10,0.8688286498740869,0.952650140832972,1.0000000412081458,0.14858217592592582
6,143000,0.75,7,1,0.5997328095965915,0.6212369777538158,1.0000002855136254,0.09476273148148151
6,143000,0.75,8,9,0.2526643607351515,0.2977872601261844,1.0000002707964628,0.05049189814814825
8,14000,0.35,4,3,0.1529081284447953,0.13917150320830163,1.0000002775243089,0.07429108796296294
