run_id,step,progress,layer,beta,top1_agreement,top1_damage,intervened_nll,nll_damage,kl,activation_relative_magnitude,activation_absolute_rms,family,catastrophic
2,72000,0.5034965034965035,4,0.35,0.6527777777777778,0.3472222222222222,4.246604089383726,0.5204435101261846,0.5086998111671872,0.35000008234271296,0.3820848144866802,activation_noise,False
2,72000,0.5034965034965035,4,0.5,0.52734375,0.47265625,4.729858204170509,1.0036976249129685,0.970413605372111,0.49999996247114953,0.5458347841545388,activation_noise,False
2,72000,0.5034965034965035,4,0.75,0.3515625,0.6484375,5.721498824931958,1.995338245674416,1.9190363883972168,0.7500001457002428,0.8187521894772848,activation_noise,False
2,72000,0.5034965034965035,5,0.35,0.6750578703703705,0.3249421296296296,4.164800220065647,0.4386396408081055,0.436875996766267,0.3500000227380682,0.4023267924785614,activation_noise,False
2,72000,0.5034965034965035,5,0.5,0.5643807870370371,0.43561921296296297,4.566274607623065,0.8401140283655236,0.8204243999940378,0.5000000033113692,0.5747523219497116,activation_noise,False
2,72000,0.5034965034965035,5,0.75,0.4009693287037037,0.5990306712962963,5.384385974318892,1.6582253950613515,1.5979046468381528,0.7499999889621027,0.8621288493827537,activation_noise,False
2,72000,0.5034965034965035,6,0.35,0.681568287037037,0.31843171296296297,4.158531021188807,0.43237044193126556,0.4167993322566704,0.3500001099374559,0.42185557661233125,activation_noise,False
2,72000,0.5034965034965035,6,0.5,0.5710358796296297,0.42896412037037035,4.534089847847267,0.8079292685897261,0.7719172437985738,0.5000001777101446,0.6026502935974686,activation_noise,False
2,72000,0.5034965034965035,6,0.75,0.4231047453703704,0.5768952546296295,5.2629038492838545,1.536743270026313,1.4649578200446234,0.7500001920594109,0.9039758046468099,activation_noise,False
2,72000,0.5034965034965035,7,0.35,0.6916232638888888,0.3083767361111111,4.116183537024039,0.3900229577664975,0.3886410020015858,0.3499999134628861,0.4737573056309311,activation_noise,False
2,72000,0.5034965034965035,7,0.5,0.587890625,0.412109375,4.46573849077578,0.7395779115182383,0.7183663624304313,0.5000001269358176,0.6767968447120102,activation_noise,False
2,72000,0.5034965034965035,7,0.75,0.4389467592592593,0.5610532407407407,5.168898388191505,1.4427378089339646,1.3823762602276273,0.7499999911696822,1.0151948906757213,activation_noise,False
2,72000,0.5034965034965035,8,0.35,0.7005208333333334,0.2994791666666667,4.095120235725685,0.36895965646814405,0.3682132672380518,0.3500001551928344,0.5645612412028842,activation_noise,False
2,72000,0.5034965034965035,8,0.5,0.5991753472222222,0.4008246527777778,4.413000751424719,0.6868401721671776,0.6720415464153997,0.49999982891259376,0.8065156230220087,activation_noise,False
2,72000,0.5034965034965035,8,0.75,0.4496527777777778,0.5503472222222222,5.061455797266077,1.335295218008536,1.291389575711003,0.7499999779242057,1.2097738628034238,activation_noise,False
2,72000,0.5034965034965035,9,0.35,0.7112268518518519,0.28877314814814814,4.051512594576235,0.32535201531869395,0.32766040718113937,0.35000006578586723,0.6784771371770788,activation_noise,False
2,72000,0.5034965034965035,9,0.5,0.6098813657407408,0.3901186342592593,4.3299588538982245,0.6037982746406837,0.5975697106785245,0.4999999867545234,0.9692526194784377,activation_noise,False
2,72000,0.5034965034965035,9,0.75,0.46585648148148145,0.5341435185185186,4.899349760126185,1.1731891808686434,1.1495126375445615,0.7499999735090468,1.4538792592507823,activation_noise,False
2,72000,0.5034965034965035,10,0.35,0.7137586805555556,0.2862413194444444,4.005370890652692,0.27921031139515073,0.2815092327418151,0.3500001485700961,0.8210824639708908,activation_noise,False
2,72000,0.5034965034965035,10,0.5,0.615162037037037,0.38483796296296297,4.257741115711354,0.5315805364538123,0.5269592349176054,0.5000000132454766,1.1729744452017323,activation_noise,False
2,72000,0.5034965034965035,10,0.75,0.47497106481481477,0.5250289351851852,4.796794873696786,1.0706342944392453,1.0533283750216167,0.7500001986821493,1.7594622196974579,activation_noise,False
2,143000,1.0,1,0.35,0.7653356481481481,0.2346643518518519,3.8444963207951295,0.14923227274859382,0.15571953963350368,0.35000002825701676,0.13995923819365325,activation_noise,False
2,143000,1.0,1,0.5,0.6599392361111112,0.3400607638888889,4.059128999710083,0.36386495166354693,0.3668153429472888,0.4999999900658925,0.1999417488221769,activation_noise,False
2,143000,1.0,1,0.75,0.4694010416666667,0.5305989583333334,4.7898979893437135,1.094633941297178,1.0787274992024458,0.7500000397364298,0.29991265910643117,activation_noise,False
2,143000,1.0,2,0.35,0.7468171296296297,0.2531828703703704,3.888287729687161,0.1930236816406249,0.19867240444377615,0.35000005916312893,0.16091174328768693,activation_noise,False
2,143000,1.0,2,0.5,0.6438078703703705,0.3561921296296296,4.1355065857922595,0.4402425377457229,0.43921451877664636,0.4999999503294627,0.2298738658428192,activation_noise,False
2,143000,1.0,2,0.75,0.45283564814814814,0.5471643518518519,4.909066058971264,1.2138020109247278,1.1992548108100891,0.7499998410542806,0.34481078496685735,activation_noise,False
