target_id,run_id,step,layer,selected_beta,valid_fraction,comparisons,cosine_mean,cosine_median,cosine_q10,cosine_q90,cosine_sd,directional_disagreement,block_norm_mean,noise_norm_mean,log_noise_block_norm_ratio
r3_s14000_l10,3,14000,10,0.443722056922,1.0,13824,-0.0003589851896975,0.0002394437688053,-0.0463773030787706,0.0447888102382421,0.0356026896542,1.0003589851896977,28.11962829447455,34.16195283637003,0.1946446863187478
r3_s72000_l1,3,72000,1,0.657500841239,1.0,13824,0.0003705335191487,0.0003833131340797,-0.0453464426100254,0.0463033348321914,0.0359966295350939,0.9996294664808512,10.21188598136521,14.467913793882838,0.3483810215182076
r3_s72000_l2,3,72000,2,0.68417864495,1.0,13824,-0.0004162813661666,-0.0001910068385768,-0.046696888282895,0.0458524115383625,0.0360778912196914,1.0004162813661666,11.588062781219682,16.69425625450633,0.3650892257358185
r3_s72000_l3,3,72000,3,0.674128647469,1.0,13824,0.0004700058929522,0.0006049908406566,-0.0464690871536731,0.046868060156703,0.0362835561665362,0.9995299941070478,16.742866557298434,19.704216730263497,0.1628603696771796
r3_s72000_l4,3,72000,4,0.324685111242,1.0,13824,0.0001688860466596,0.00022901975899,-0.0461333397775888,0.0463405009359121,0.0363419184315577,0.9998311139533403,12.526836392987104,9.766888517058558,-0.2488753122719744
r3_s72000_l5,3,72000,5,0.269183573168,1.0,13824,-0.0003090785856085,9.444655006518587e-05,-0.0465767003595829,0.0460603963583707,0.0359009937527435,1.0003090785856086,12.50375034266876,8.359600663737014,-0.4026179682623975
r3_s72000_l6,3,72000,6,0.349443536227,1.0,13824,-1.1083675249498502e-05,8.824298856779933e-05,-0.0464860018342733,0.0466999482363462,0.0363718402920745,1.0000110836752496,14.083859918225142,12.068691676758506,-0.1544148204797037
r3_s72000_l8,3,72000,8,0.391466155654,1.0,13824,-0.0001559972098238,4.002562673122157e-05,-0.0468361716717481,0.0464245706796646,0.0362943649885215,1.0001559972098235,17.617008954700495,17.575780923926718,-0.0023429827402886
r3_s72000_l9,3,72000,9,0.368810393754,1.0,13824,0.0001894360803188,6.654863682342693e-05,-0.0468288574367761,0.046347514912486,0.0362518265400195,0.9998105639196812,19.80505414886607,19.654427635173004,-0.00763452729232
r3_s72000_l10,3,72000,10,0.492052665603,1.0,13824,-5.846911478099467e-05,-2.3561260604765263e-05,-0.0459627840667963,0.0469343591481447,0.0361979134884118,1.000058469114781,28.802330437633728,31.096693554410223,0.0766451951131201
