experiment,magnitude_definition,run_id,stage,step,high_layer,high_alpha,low_layer,low_alpha,high_top1_damage,low_top1_damage,directional_ds_contrast,high_kl,low_kl,absolute_kl_gap,high_nll_damage,low_nll_damage,absolute_nll_gap,high_magnitude,low_magnitude,magnitude_log_gap,magnitude_ratio,match_score
A,activation_absolute_rms,4,pilot,143000,2,0.75,3,0.75,0.4025607638888889,0.3185763888888889,0.083984375,0.46820950508117676,0.29440540406439036,0.1738041010167864,0.4679838286505806,0.2898963027530246,0.178087525897556,0.21604136791494158,0.21365662084685433,0.011099756641755545,1.0111615874978974,0.11472125708940267
A,activation_absolute_rms,4,pilot,143000,2,0.5,3,0.5,0.2495659722222222,0.22200520833333334,0.027560763888888867,0.15814007984267342,0.1142734967999988,0.043866583042674615,0.13797677887810597,0.09894106123182504,0.03903571764628093,0.14402749637762705,0.14243769811259374,0.011099530536000367,1.011161358868469,0.11601825995429094
A,activation_absolute_rms,4,pilot,143000,4,0.75,9,0.5,0.36740451388888884,0.22829861111111113,0.1391059027777777,0.42160462008582217,0.09635190003448062,0.32525272005134154,0.373453458150228,0.11373970243665903,0.259713755713569,0.3180966642167833,0.3222639593813154,0.013015647251148536,1.0131007194771842,0.13330840761117307
A,activation_absolute_rms,4,pilot,143000,10,0.75,9,1.0,0.392578125,0.4069010416666667,-0.014322916666666685,0.5238041480382284,0.4713544514444139,0.05244969659381449,0.5595377816094292,0.5146903726789686,0.044847408930460686,0.6343852082888285,0.6445279187626308,0.015861785940000244,1.0159882518401728,0.1658982920012532
A,activation_absolute_rms,4,pilot,143000,6,1.0,8,0.75,0.4826388888888889,0.2615017361111111,0.2211371527777778,0.7498767177263895,0.16961334149042764,0.5802633762359619,0.8477967050340438,0.16864326265123145,0.6791534423828124,0.38630444142553544,0.3965542713801066,0.026187140870356358,1.026533036785048,0.26895438510088726
A,activation_absolute_rms,4,pilot,143000,5,1.0,8,0.5,0.345703125,0.19574652777777776,0.14995659722222224,0.3572770290904575,0.07405624124738905,0.2832207878430685,0.39723136689927846,0.06686846415201823,0.3303629027472602,0.27201902204089695,0.26436974273787606,0.02852333384685118,1.028934019543247,0.2964362847989576
A,activation_absolute_rms,4,pilot,143000,5,0.5,8,0.25,0.20182291666666666,0.14127604166666666,0.060546875,0.09383589029312134,0.023540104015005957,0.07029578627811538,0.10642494095696338,0.014277776082356622,0.09214716487460675,0.13600951102044848,0.13218487136893803,0.02852333384685118,1.028934019543247,0.2985655348146072
A,activation_absolute_rms,4,pilot,143000,1,0.5,6,0.25,0.21961805555555558,0.16775173611111113,0.05186631944444445,0.11054578257931603,0.03663852935036024,0.0739072532289558,0.0873367256588405,0.038061088985866874,0.049275636672973626,0.1011635023686621,0.09657611035638386,0.046406637438777563,1.047500277194328,0.4861620909536254
A,activation_absolute_rms,4,pilot,143000,1,0.75,9,0.25,0.3391927083333333,0.14865451388888887,0.19053819444444445,0.3311455051104228,0.027103714024027187,0.3040417910863956,0.30452754762437584,0.03501478830973307,0.26951275931464275,0.15174509916040632,0.1611319796906577,0.06002164486987826,1.0618595301079787,0.6267102025696005
A,activation_absolute_rms,4,pilot,143000,8,1.0,9,0.75,0.34027777777777785,0.3172743055555555,0.02300347222222232,0.3316036628352271,0.23549459874629974,0.09610906408892733,0.33517501089307994,0.2651466528574627,0.07002835803561724,0.5287394854757521,0.4833961162302229,0.0896594105781728,1.0938016829740806,0.9397507070101764
