experiment,magnitude_definition,run_id,stage,step,high_layer,high_alpha,low_layer,low_alpha,high_top1_damage,low_top1_damage,directional_ds_contrast,high_kl,low_kl,absolute_kl_gap,high_nll_damage,low_nll_damage,absolute_nll_gap,high_magnitude,low_magnitude,magnitude_log_gap,magnitude_ratio,match_score
A,activation_relative_magnitude,6,confirmatory,143000,5,0.5,6,0.5,0.2211371527777778,0.20594618055555558,0.01519097222222221,0.11797401143444909,0.08213618646065395,0.035837824973795146,0.11688756942749023,0.08198542065090593,0.034902148776584305,0.25465741422441274,0.2615754372543759,0.026803552628273226,1.02716599888141,0.280866068953088
A,activation_relative_magnitude,6,confirmatory,143000,1,0.75,5,0.75,0.333984375,0.3205295138888889,0.013454861111111105,0.37394704421361286,0.30918338894844055,0.0647636552651723,0.3756732410854764,0.31487917900085466,0.060794062084621736,0.37140483657519024,0.38198628028233844,0.028092021086201298,1.0284903228636497,0.2940954973274352
A,activation_relative_magnitude,6,confirmatory,143000,4,1.0,9,1.0,0.697482638888889,0.38042534722222227,0.3170572916666667,1.9717504978179932,0.42085370421409607,1.550896793603897,1.937442382176717,0.4493070708380806,1.4881353113386364,0.6733271214697097,0.64828403128518,0.03790235594183761,1.0386298118972381,0.38216477499102763
A,activation_relative_magnitude,6,confirmatory,143000,4,0.5,9,0.5,0.2762586805555555,0.21506076388888887,0.06119791666666666,0.1891457306014167,0.08900927752256393,0.10013645307885277,0.14200634426540804,0.08796628316243489,0.054040061102973144,0.33666356073485487,0.32414201564259,0.03790235594183761,1.0386298118972381,0.39667237839627806
A,activation_relative_magnitude,6,confirmatory,143000,3,0.75,2,0.75,0.3446180555555555,0.3192274305555556,0.025390624999999944,0.35209298796123933,0.2898406618171268,0.062252326144112524,0.3347206910451252,0.28279566764831543,0.051925023396809766,0.4129815465874142,0.3860684136549632,0.06738831936816238,1.0697107869500657,0.7064196783849405
A,activation_relative_magnitude,6,confirmatory,143000,3,1.0,10,0.75,0.4893663194444445,0.43381076388888884,0.055555555555555636,0.8249830868509079,0.6327252056863573,0.19225788116455067,0.8161831167009143,0.735377550125122,0.0808055665757923,0.5506421128908793,0.590134839216868,0.06926597659630311,1.071721224006372,0.7248201126669409
A,activation_relative_magnitude,7,confirmatory,14000,9,1.0,8,1.0,0.2845052083333333,0.2775607638888889,0.00694444444444442,0.2509244945314196,0.21553976999388802,0.03538472453753155,0.3128184212578667,0.23633636368645558,0.0764820575714111,0.38020605511135525,0.379035277499093,0.0030840748256579747,1.0030888354772336,0.032004446821319095
A,activation_relative_magnitude,7,confirmatory,14000,4,1.0,5,1.0,0.34526909722222215,0.2973090277777778,0.047960069444444364,0.3620299266444312,0.27487561768955654,0.08715430895487464,0.3747974501715767,0.3218555715348986,0.0529418786366781,0.4178613358073764,0.4163519673877292,0.003618666978655779,1.0036252222587472,0.037095723220146884
A,activation_relative_magnitude,7,confirmatory,14000,4,0.75,5,0.75,0.2526041666666667,0.21310763888888887,0.03949652777777782,0.1892746388912201,0.1286474449767007,0.0606271939145194,0.1847359869215223,0.1535291936662464,0.031206793255275894,0.31339597702026367,0.312263912624783,0.003618789216447636,1.0036253449396857,0.037362276896636404
A,activation_relative_magnitude,7,confirmatory,14000,4,0.5,5,0.5,0.1694878472222222,0.1469184027777778,0.02256944444444442,0.0828325284851922,0.04898134908742375,0.033851179397768445,0.06936754120720752,0.05985042783949105,0.009517113367716469,0.2089306679036882,0.2081759836938646,0.003618666978655779,1.0036252222587472,0.03762875451571795
A,activation_relative_magnitude,7,confirmatory,14000,1,1.0,2,1.0,0.4700520833333333,0.4142795138888889,0.05577256944444442,0.7458337015575832,0.592582623163859,0.1532510783937242,0.8122159639994305,0.6013518969217938,0.21086406707763672,0.4569753607114156,0.44783100816938615,0.02021352680411329,1.0204192036174742,0.21054899872126306
A,activation_relative_magnitude,7,confirmatory,14000,1,0.75,2,0.75,0.3285590277777778,0.2779947916666667,0.050564236111111105,0.3492112192842695,0.24538626273473105,0.10382495654953847,0.3860976696014406,0.24057616127861867,0.14552150832282193,0.3427313764890035,0.3358731501632266,0.020213422007619303,1.0204190966811248,0.2110421604087398
A,activation_relative_magnitude,7,confirmatory,14000,3,0.75,7,1.0,0.3068576388888889,0.3025173611111111,0.00434027777777779,0.2819429867797428,0.1971954902013143,0.08474749657842848,0.32020158237881136,0.26638730367024754,0.05381427870856381,0.35869680510626895,0.3667439056767358,0.02218632214994045,1.022434268875305,0.2319327190857822
A,activation_relative_magnitude,7,confirmatory,14000,10,1.0,6,0.75,0.2788628472222222,0.21245659722222224,0.06640624999999997,0.23004416624704996,0.10922388980786006,0.1208202764391899,0.27857584423489046,0.1519776185353597,0.12659822569953075,0.3330549034807417,0.3233804206053416,0.02947794874318284,1.0299167242633003,0.30807616542903843
A,activation_relative_magnitude,7,confirmatory,14000,2,0.5,6,0.5,0.17013888888888892,0.13780381944444442,0.0323350694444445,0.08913793083694248,0.04234292772081163,0.04679500311613085,0.07517192098829491,0.06270419226752393,0.012467728720770982,0.22391550408469307,0.2155870000521342,0.037904226171629904,1.038631754375472,0.39722541545664475
A,activation_relative_magnitude,7,confirmatory,14000,10,0.75,3,0.5,0.21462673611111108,0.17990451388888887,0.03472222222222221,0.12688425266080433,0.0914091600312127,0.03547509262959163,0.1578760412004261,0.09786380661858463,0.06001223458184146,0.24979121651914382,0.23913132647673288,0.04361255083304936,1.0445775557701686,0.457230691915039
A,activation_relative_magnitude,7,confirmatory,72000,1,1.0,9,1.0,0.4559461805555556,0.43337673611111116,0.02256944444444442,0.774206433031294,0.574964357746972,0.19924207528432203,0.810346603393555,0.6852783626980251,0.1250682406955299,0.4871945381164551,0.4865404698583815,0.001343421672401002,1.0013443244675289,0.012102838275721124
A,activation_relative_magnitude,7,confirmatory,72000,10,1.0,7,1.0,0.33615451388888884,0.3009982638888889,0.035156249999999944,0.3821898301442464,0.2704747451676263,0.11171508497662008,0.37886487113104944,0.3102456198798286,0.06861925125122081,0.3985423776838515,0.4011064072450002,0.0064129112597997445,1.0064335180013972,0.06616749044422474
A,activation_relative_magnitude,7,confirmatory,72000,10,0.75,7,0.75,0.2517361111111111,0.22005208333333334,0.03168402777777776,0.20884674125247535,0.14118403361903295,0.0676627076334424,0.20348453521728502,0.16800347963968912,0.0354810555775959,0.29890674352645874,0.30082953969637555,0.006412160850730123,1.0064327627648408,0.0666001408816597
A,activation_relative_magnitude,7,confirmatory,72000,10,0.5,7,0.5,0.16232638888888892,0.146484375,0.015842013888888923,0.09244581974214977,0.058892180936204054,0.03355363880594572,0.0862721337212456,0.0733670658535428,0.012905067867702805,0.19927118884192574,0.2005532036225001,0.0064129112597997445,1.0064335180013972,0.06694910490593148
A,activation_relative_magnitude,7,confirmatory,72000,8,1.0,5,1.0,0.34418402777777773,0.31315104166666663,0.031032986111111105,0.3988559775882297,0.3207840654585096,0.07807191212972009,0.409976323445638,0.3363188107808431,0.07365751266479492,0.4416561755869124,0.4384938710265689,0.007185861501809729,1.007211741758078,0.0746137614741907
A,activation_relative_magnitude,7,confirmatory,72000,8,0.75,5,0.75,0.2508680555555555,0.22938368055555555,0.021484374999999972,0.18950110839472875,0.15744988371928534,0.03205122467544341,0.19056635432773175,0.16614341735839844,0.024422936969333314,0.3312418195936415,0.32887048853768247,0.007184660026135469,1.0072105316183984,0.0750613623954482
A,activation_relative_magnitude,7,confirmatory,72000,2,0.75,9,0.75,0.3125,0.3224826388888889,-0.009982638888888895,0.3323075870672862,0.27250581483046216,0.059801772236824036,0.30731723043653697,0.3470358053843179,0.039718574947780916,0.35933986637327403,0.36490553286340505,0.015369862374235906,1.0154885861852843,0.16066348032317906
A,activation_relative_magnitude,7,confirmatory,72000,2,1.0,4,1.0,0.48285590277777773,0.3548177083333333,0.12803819444444442,0.8607696294784546,0.39921486377716064,0.46155476570129395,0.8517787721421982,0.375767125023736,0.4760116471184622,0.47911988364325625,0.46648357311884564,0.02672803846935584,1.0270884362335118,0.27581660055873297
A,activation_relative_magnitude,7,confirmatory,72000,1,0.75,4,0.75,0.2921006944444445,0.2634548611111111,0.02864583333333337,0.2624085429641936,0.20276500284671783,0.059643540117475746,0.29143068525526256,0.18038328488667807,0.11104740036858449,0.3653961618741353,0.3498625324832069,0.04344182698888619,1.044399236696413,0.4551977628478869
A,activation_relative_magnitude,7,confirmatory,72000,2,0.5,6,0.5,0.1840277777777778,0.15928819444444442,0.02473958333333337,0.10060167892111672,0.06641509922014342,0.0341865797009733,0.08211443159315317,0.0902262528737386,0.008111821280585435,0.23955994182162813,0.22719150284926096,0.05301037782456465,1.0544405878620096,0.5558461293719928
A,activation_relative_magnitude,7,confirmatory,72000,3,0.5,1,0.5,0.19900173611111108,0.18098958333333334,0.018012152777777735,0.12208958880768883,0.08628891656796138,0.03580067223972745,0.11578554577297624,0.1075874699486626,0.008198075824313644,0.25811656647258335,0.24359726905822754,0.0578949659100809,1.0596036953554075,0.6070793733029173
A,activation_relative_magnitude,7,confirmatory,143000,8,1.0,7,1.0,0.390625,0.330078125,0.060546875,0.5844654705789354,0.3231693175103929,0.2612961530685425,0.5562580956353081,0.37079291873508025,0.1854651769002279,0.6408211323950025,0.640688485569424,0.00020701651270143393,1.0002070379420984,-0.00044093213019040034
A,activation_relative_magnitude,7,confirmatory,143000,8,0.75,7,0.75,0.2894965277777778,0.2549913194444445,0.034505208333333315,0.2718699955277973,0.1760903431309594,0.09577965239683789,0.24384731716579866,0.19911948839823404,0.04472782876756462,0.4806155198150211,0.48051626152462434,0.0002065446022632104,1.0002065659340682,0.0012092815645121492
A,activation_relative_magnitude,7,confirmatory,143000,1,1.0,5,1.0,0.49609375,0.39084201388888884,0.10525173611111116,0.9071950515111288,0.5239951842361026,0.3831998672750262,0.988185485204061,0.5388714737362336,0.44931401146782746,0.5406615601645576,0.539297342300415,0.002526426860614567,1.0025296209662806,0.022675420217880392
A,activation_relative_magnitude,7,confirmatory,143000,1,0.75,5,0.75,0.3263888888888889,0.291015625,0.035373263888888895,0.35454633831977844,0.25724169611930847,0.09730464220046997,0.3929871188269722,0.2589308155907526,0.1340563032362196,0.4054961336983575,0.4044728842046526,0.002526639946587179,1.0025298345913027,0.02553660817915603
A,activation_relative_magnitude,7,confirmatory,143000,2,1.0,9,0.75,0.5190972222222222,0.2890625,0.2300347222222222,1.063103927506341,0.23569893340269724,0.8274049941036438,1.1043230957455108,0.27221144570244676,0.8321116500430641,0.5461528367466396,0.5441973076926337,0.0035869782944476995,1.003593419199917,0.029360736834226065
A,activation_relative_magnitude,7,confirmatory,143000,2,0.5,5,0.5,0.220703125,0.1937934027777778,0.02690972222222221,0.14031241254674065,0.1026999685499403,0.037612443996800346,0.13091182708740234,0.09776194890340184,0.0331498781840005,0.2730764183733198,0.2696486711502075,0.012631783078861815,1.0127119010395673,0.13215728494815085
A,activation_relative_magnitude,7,confirmatory,143000,3,1.0,6,1.0,0.652126736111111,0.4435763888888889,0.20855034722222215,1.785846432050069,0.6434079342418246,1.1424384978082445,1.8177403608957927,0.7653486198849149,1.0523917410108778,0.6073786417643229,0.6232049994998509,0.02572312821275685,1.0260568229557026,0.2584641858500003
A,activation_relative_magnitude,7,confirmatory,143000,3,0.75,6,0.75,0.384765625,0.33376736111111116,0.05099826388888884,0.5462755461533865,0.3004904819859399,0.24578506416744655,0.52047069867452,0.3775254090627036,0.1429452896118164,0.4555337594615088,0.4674036105473836,0.02572331769620777,1.0260570173765085,0.26743270825789556
A,activation_relative_magnitude,7,confirmatory,143000,3,0.5,6,0.5,0.23198784722222224,0.2133246527777778,0.018663194444444448,0.16387761467032963,0.11623481578297086,0.04764279888735877,0.13460787137349461,0.16100621223449707,0.026398340861002456,0.30368932088216144,0.31160249974992543,0.02572312821275685,1.0260568229557026,0.26941214283920917
A,activation_relative_magnitude,7,confirmatory,143000,2,0.75,4,0.75,0.35980902777777773,0.3075086805555556,0.052300347222222154,0.4353275729550256,0.2773219545682271,0.1580056183867985,0.4450598557790122,0.28406577640109604,0.16099407937791615,0.4096145232518514,0.4222064481841194,0.030277877861896018,1.0307409142437214,0.3160972152687464
A,activation_relative_magnitude,7,confirmatory,143000,10,1.0,9,1.0,0.4403211805555556,0.3678385416666667,0.0724826388888889,0.8619134558571709,0.4552181694242689,0.40669528643290204,0.9507188532087537,0.5114483038584393,0.4392705493503144,0.7726517452134026,0.7255964676539103,0.06283439279808224,1.0648504777202643,0.6551951839513122
A,activation_relative_magnitude,7,confirmatory,143000,10,0.5,9,0.5,0.24457465277777776,0.19053819444444445,0.054036458333333315,0.2517576068639755,0.09728617055548562,0.15447143630848992,0.2978058656056722,0.11764727698432065,0.18015858862135153,0.3863258726067013,0.36279823382695514,0.06283439279808224,1.0648504777202643,0.6577174224525563
A,activation_relative_magnitude,7,confirmatory,143000,10,0.25,9,0.25,0.12586805555555555,0.09895833333333333,0.026909722222222224,0.06796607168184386,0.024755656719207764,0.0432104149626361,0.08921318584018294,0.03244805335998535,0.056765132480197586,0.19316293630335066,0.18139911691347757,0.06283439279808224,1.0648504777202643,0.6588300326660148
A,activation_relative_magnitude,8,confirmatory,14000,3,1.0,1,1.0,0.3897569444444445,0.34027777777777785,0.04947916666666663,0.5229583117696973,0.4072243273258209,0.11573398444387639,0.4941637251112196,0.39173073238796635,0.10243299272325324,0.4144347144497766,0.4131734437412686,0.003047992392258384,1.0030526422441075,0.03082237521345052
A,activation_relative_magnitude,8,confirmatory,14000,3,0.75,1,0.75,0.2688802083333333,0.23415798611111108,0.03472222222222224,0.2325643284453286,0.18473815255694917,0.047826175888379424,0.19934341642591683,0.16958954599168571,0.02975387043423111,0.31082578831248814,0.30987977981567383,0.0030481738133679172,1.0030528242190473,0.03150335677993235
A,activation_relative_magnitude,8,confirmatory,14000,5,1.0,6,1.0,0.2775607638888889,0.25434027777777773,0.02322048611111116,0.2210980537864897,0.18686280316776702,0.03423525061872268,0.2745188872019451,0.21310692363315184,0.061411963568793276,0.34753958715332883,0.3431339893076155,0.012757568115121291,1.0128392930545966,0.13351080086434483
A,activation_relative_magnitude,8,confirmatory,14000,4,0.75,10,1.0,0.3248697916666667,0.3088107638888889,0.01605902777777779,0.35415169265535146,0.28832231627570254,0.06582937637964892,0.3511111471388075,0.31545103920830614,0.03566010793050134,0.3711466623677148,0.3760073747899797,0.013011456155146005,1.0130964734837062,0.1358586678226675
A,activation_relative_magnitude,8,confirmatory,14000,10,0.75,7,0.75,0.23394097222222224,0.22677951388888892,0.007161458333333315,0.14970859057373473,0.11688872261179818,0.03281986796193655,0.16583434740702327,0.1627768410576714,0.0030575063493518684,0.282005465692944,0.2723789115746816,0.034732298488382295,1.0353425089431822,0.36408511540381655
A,activation_relative_magnitude,8,confirmatory,14000,2,1.0,8,1.0,0.3865017361111111,0.3138020833333333,0.07269965277777779,0.5077182418770261,0.3236706985367669,0.1840475433402592,0.5116835700141059,0.44642938507927754,0.06525418493482837,0.4248069889015622,0.39888855814933777,0.06295284701519298,1.06497662122091,0.6586644899799177
A,activation_relative_magnitude,8,confirmatory,14000,2,0.75,8,0.75,0.263671875,0.22916666666666666,0.03450520833333334,0.21455214420954385,0.1506403254138099,0.06391181879573396,0.21235577265421565,0.23324950536092137,0.02089373270670572,0.3186049792501661,0.2991663416226705,0.06295228068972221,1.0649760180976944,0.6598599053052875
A,activation_relative_magnitude,8,confirmatory,72000,7,1.0,9,1.0,0.3346354166666667,0.30273437500000006,0.03190104166666663,0.3421697583463457,0.30478105942408246,0.037388698922263264,0.3360793325636123,0.29945537779066306,0.03662395477294922,0.4519646962483724,0.4502488970756531,0.0038035366656816185,1.0038107792908841,0.039533042926242955
A,activation_relative_magnitude,8,confirmatory,72000,8,1.0,10,1.0,0.4171006944444445,0.3070746527777778,0.11002604166666669,0.5807838241259257,0.4546317756175995,0.12615204850832618,0.7138565911187067,0.48912805981106217,0.22472853130764453,0.5395563244819641,0.5367917617162069,0.005136941999558492,1.0051501587075748,0.05263557644732008
A,activation_relative_magnitude,8,confirmatory,72000,1,1.0,3,1.0,0.4383680555555555,0.43511284722222215,0.0032552083333333703,0.741052296426561,0.6975903709729513,0.04346192545360972,0.7441590627034506,0.6404398547278509,0.10371920797559964,0.45616029037369626,0.45907905035548735,0.0063781565033456935,1.006398540257417,0.06648537309507721
A,activation_relative_magnitude,8,confirmatory,72000,1,0.75,7,0.75,0.2936197916666667,0.2406684027777778,0.052951388888888895,0.3044878211286333,0.17005336615774366,0.13443445497088966,0.30130426088968915,0.16059104601542154,0.1407132148742676,0.34211987919277614,0.338973386420144,0.009239601435507486,1.0092824183215734,0.09559809595850023
A,activation_relative_magnitude,8,confirmatory,72000,3,0.5,7,0.5,0.1937934027777778,0.16427951388888887,0.029513888888888923,0.10968516104751164,0.06946823249260585,0.04021692855490579,0.06641075346204979,0.06301482518513997,0.003395928276909821,0.22953952517774368,0.2259823481241862,0.015618347091939214,1.0157409509330466,0.16346644500102783
A,activation_relative_magnitude,8,confirmatory,72000,3,0.75,9,0.75,0.3081597222222222,0.22374131944444442,0.08441840277777779,0.3064483602841695,0.15446995861000487,0.15197840167416463,0.2502738369835747,0.14862272474500862,0.10165111223856607,0.3443091379271614,0.33768715792232085,0.019420011985106636,1.019609807034367,0.2022361214382327
A,activation_relative_magnitude,8,confirmatory,72000,4,0.75,5,1.0,0.3645833333333333,0.3064236111111111,0.05815972222222221,0.43133251203431017,0.297220915555954,0.1341115964783562,0.4324395921495225,0.319316969977485,0.1131226221720375,0.4153982135984633,0.42400170034832424,0.02049985448365003,1.0207114197129825,0.21374456035790237
A,activation_relative_magnitude,8,confirmatory,72000,2,0.5,9,0.5,0.17513020833333334,0.14626736111111108,0.028862847222222265,0.09294461210568745,0.06268580092324151,0.030258811182445944,0.06380812327067072,0.05699194802178287,0.0068161752488878485,0.2310889263947805,0.22512444853782654,0.026149245279607776,1.0264941364462765,0.2740568279893
A,activation_relative_magnitude,8,confirmatory,72000,4,0.5,8,0.5,0.2026909722222222,0.203125,-0.0004340277777777901,0.14507950511243609,0.10181913773218791,0.043260367380248174,0.1396147939893934,0.16285716162787534,0.023242367638481948,0.2769323554303911,0.26977816224098206,0.026173272189338917,1.0265188002245285,0.2741789041742945
A,activation_relative_magnitude,8,confirmatory,72000,2,1.0,6,1.0,0.42404513888888884,0.31445312499999994,0.1095920138888889,0.6622003846698337,0.32367729478412205,0.3385230898857116,0.6189210679796009,0.3561698860592311,0.2627511819203698,0.462177852789561,0.43958586123254567,0.05011672053963304,1.051393808467065,0.5224423422158342
A,activation_relative_magnitude,8,confirmatory,72000,2,0.75,6,0.75,0.2884114583333333,0.2319878472222222,0.056423611111111105,0.2790708276960585,0.15889438821209803,0.12017643948396048,0.2410239643520781,0.1775123543209499,0.06351161003112821,0.3466333283318414,0.329689148399565,0.05011729459238621,1.0513944120227487,0.5246318317150275
A,activation_relative_magnitude,8,confirmatory,143000,1,1.0,4,0.75,0.4329427083333333,0.42230902777777773,0.01063368055555558,0.6980229881074694,0.575807167424096,0.12221582068337344,0.6730988290574818,0.5404562155405683,0.13264261351691342,0.4903492232163747,0.4910055332713657,0.0013375594269056622,1.0013384543584796,0.012811593797954395
A,activation_relative_magnitude,8,confirmatory,143000,10,0.5,6,0.75,0.2701822916666667,0.2747395833333333,-0.00455729166666663,0.26391928891340893,0.23277047110928428,0.03114881780412465,0.28023791313171403,0.25396389431423616,0.026274018817477873,0.3825089699692197,0.38190407554308575,0.0015826379624049947,1.00158389099481,0.016293642204192677
A,activation_relative_magnitude,8,confirmatory,143000,3,1.0,2,1.0,0.4971788194444445,0.45855034722222215,0.03862847222222232,0.9562838276227316,0.7849934034877353,0.1712904241349963,0.9007845454745823,0.7439439031812881,0.1568406422932942,0.517453286382887,0.5157598521974351,0.003277998776025171,1.0032833772893273,0.032680051293463686
A,activation_relative_magnitude,8,confirmatory,143000,3,0.75,2,0.75,0.3528645833333333,0.3231336805555556,0.029730902777777735,0.41880733768145245,0.3418084383010864,0.07699889938036603,0.36575338575575095,0.30365864435831735,0.062094741397433595,0.3880898654460907,0.3868198560343848,0.0032778284065864294,1.003283206360516,0.033621179014858636
A,activation_relative_magnitude,8,confirmatory,143000,1,0.75,7,0.75,0.2981770833333333,0.2996961805555555,-0.0015190972222222099,0.2949145916435454,0.23843427499135336,0.056480316652192025,0.25790911250644283,0.24196606212192137,0.015943050384521457,0.3677620655960507,0.36209423674477476,0.015531667730881434,1.0156529109720984,0.16239436617686281
A,activation_relative_magnitude,8,confirmatory,143000,10,0.75,9,1.0,0.3739149305555555,0.3537326388888889,0.02018229166666663,0.5602023402849833,0.4151734941535526,0.1450288461314307,0.581024752722846,0.4186571968926325,0.16236755583021356,0.5737636950280932,0.5647562079959445,0.01582348266483584,1.0159493369078882,0.16457062029493746
A,activation_relative_magnitude,8,confirmatory,143000,3,0.5,6,0.5,0.22677951388888892,0.19422743055555558,0.03255208333333334,0.14750948713885415,0.0977211735314793,0.049788313607374846,0.10671793089972607,0.10310684310065395,0.003611087799072127,0.2587266431914435,0.2546030233303706,0.01606651176852618,1.016196272169644,0.16807290123880916
A,activation_relative_magnitude,8,confirmatory,143000,8,0.75,9,0.75,0.31901041666666663,0.2638888888888889,0.055121527777777735,0.32048479384846157,0.21171544988950095,0.10876934395896062,0.39131927490234375,0.20868460337320963,0.18263467152913412,0.4376326037777794,0.4235665996869405,0.032668992313365584,1.0332084826830896,0.341677291165792
A,activation_relative_magnitude,8,confirmatory,143000,8,0.5,9,0.5,0.21766493055555555,0.1796875,0.03797743055555555,0.11868832674291398,0.08608398503727384,0.03260434170564014,0.15823782814873585,0.08332620726691357,0.07491162088182228,0.29175495439105564,0.28237810399797225,0.03266728545908775,1.033206719148276,0.34242103277307157
A,activation_relative_magnitude,8,confirmatory,143000,5,0.75,4,0.5,0.2556423611111111,0.2513020833333333,0.00434027777777779,0.21764641669061446,0.18184995485676658,0.03579646183384788,0.2298605706956652,0.15352866384718147,0.07633190684848373,0.35975036356184215,0.3273371325598822,0.09441973014535682,1.099020941341051,0.9902993853017202
A,activation_relative_magnitude,9,pilot,14000,10,0.75,3,0.5,0.2417534722222222,0.20442708333333334,0.03732638888888887,0.15448984338177574,0.10957185758484733,0.044917985796928406,0.22231075498792885,0.09627951516045459,0.12603123982747427,0.2553049872318904,0.25596924622853595,0.002598446496714146,1.0026018253847984,0.026813873281252384
A,activation_relative_magnitude,9,pilot,14000,3,0.75,6,1.0,0.3556857638888889,0.2964409722222222,0.059244791666666685,0.3673914571603139,0.2552596678336461,0.11213178932666779,0.3435156875186496,0.24283562766181102,0.10068005985683856,0.38395370708571547,0.38739979598257274,0.008935233484094468,1.0089752718446547,0.09262767620619687
A,activation_relative_magnitude,9,pilot,14000,1,1.0,2,1.0,0.4381510416666667,0.37348090277777773,0.06467013888888895,0.6667489873038398,0.4668336278862424,0.19991535941759742,0.6489635308583579,0.4407002660963273,0.2082632647620306,0.4143345322873857,0.42097718848122495,0.01590495155143227,1.016032108540815,0.16487653150143164
A,activation_relative_magnitude,9,pilot,14000,1,0.75,2,0.75,0.3289930555555556,0.2536892361111111,0.07530381944444448,0.38097160226768917,0.19905064006646475,0.18192096220122442,0.36710005336337614,0.1815692583719891,0.18553079499138705,0.310750898387697,0.3157326446639167,0.01590417286796046,1.0160313173737134,0.16504830548091037
A,activation_relative_magnitude,9,pilot,14000,1,0.5,2,0.5,0.17903645833333337,0.1566840277777778,0.02235243055555558,0.10333249262637562,0.07141359978251988,0.03191889284385574,0.09104453192816846,0.06008187929789225,0.030962652630276206,0.20716726614369285,0.21048859424061248,0.01590495155143227,1.016032108540815,0.16655649616716905
A,activation_relative_magnitude,9,pilot,14000,10,1.0,9,1.0,0.3153211805555555,0.3005642361111111,0.01475694444444442,0.2925313876734839,0.24290585683451757,0.04962553083896634,0.3880874845716688,0.25299003389146596,0.13509745068020285,0.34040679865413237,0.33172146810425657,0.025845703737696794,1.0261826001178378,0.2706783851209838
A,activation_relative_magnitude,9,pilot,14000,9,0.75,8,0.75,0.2417534722222222,0.19835069444444445,0.04340277777777776,0.1283091116282675,0.09824140783813266,0.030067703790134834,0.13353718651665578,0.10032508108350975,0.033212105433146025,0.24879107541508141,0.24194016224808165,0.027923057559137127,1.0283165601913375,0.2926696816002218
A,activation_relative_magnitude,9,pilot,14000,8,1.0,5,0.75,0.2608506944444444,0.2241753472222222,0.03667534722222221,0.19034367303053537,0.1449504204922252,0.04539325253831017,0.2003705501556395,0.1880293422275119,0.012341207928127623,0.3225870198673672,0.30362149741914535,0.06059107750647977,1.0624643597684396,0.6352712085967451
A,activation_relative_magnitude,9,pilot,14000,4,1.0,7,1.0,0.3053385416666667,0.3005642361111111,0.00477430555555558,0.2982384032673306,0.25594604346487254,0.042292359802458046,0.3307948642306857,0.30146100785997154,0.029333856370714173,0.40183547470304704,0.3776323133044772,0.06212173184009502,1.064091870705607,0.651361932622298
A,activation_relative_magnitude,9,pilot,72000,1,1.0,5,1.0,0.49761284722222215,0.3678385416666667,0.12977430555555547,0.9666035837597318,0.4115059806240929,0.5550976031356389,0.9848166041904028,0.47520388497246663,0.5096127192179363,0.46167976326412624,0.4593021869659424,0.0051631447921125445,1.0051764967937333,0.04862104213829409
A,activation_relative_magnitude,9,pilot,72000,1,0.75,5,0.75,0.3294270833333333,0.2690972222222222,0.060329861111111105,0.3880306316746605,0.19669300814469656,0.19133762352996395,0.388772487640381,0.23998912175496434,0.14878336588541669,0.34625990854369265,0.3444764580991533,0.005163922138176791,1.0051772781640307,0.05226679789487722
A,activation_relative_magnitude,9,pilot,72000,1,0.5,5,0.5,0.19249131944444445,0.17860243055555555,0.013888888888888895,0.11311952604187858,0.07696143123838636,0.03615809480349222,0.1142418384552002,0.10539415147569464,0.008847686979505553,0.23083988163206312,0.2296510934829712,0.0051631447921125445,1.0051764967937333,0.053810437221615555
A,activation_relative_magnitude,9,pilot,72000,10,1.0,9,1.0,0.33441840277777785,0.3248697916666667,0.00954861111111116,0.4332308272520701,0.3375701275136736,0.09566069973839653,0.5241992208692765,0.32911607954237193,0.19508314132690457,0.4015862113899655,0.404769347773658,0.00789515960343424,1.0079264085603812,0.08187987090710802
A,activation_relative_magnitude,9,pilot,72000,10,0.75,9,0.75,0.2530381944444445,0.24153645833333334,0.011501736111111133,0.22995108697149488,0.16534139547083113,0.06460969150066376,0.2995291550954187,0.15799482663472494,0.14153432846069378,0.30118976698981387,0.30357707871331113,0.007895023150881905,1.0079262710262598,0.08218894932130037
A,activation_relative_magnitude,9,pilot,72000,10,0.5,9,0.5,0.16948784722222224,0.16080729166666666,0.00868055555555558,0.0965229148666064,0.06507416235076056,0.031448752515845835,0.14270575841267918,0.0596823427412246,0.08302341567145458,0.20079310569498274,0.202384673886829,0.00789515960343424,1.0079264085603812,0.08252199037933353
A,activation_relative_magnitude,9,pilot,72000,3,0.75,6,1.0,0.37934027777777785,0.31575520833333337,0.06358506944444448,0.4631110429763794,0.3249620795249939,0.1381489634513855,0.43393868870205354,0.3150691986083986,0.11886949009365494,0.4292908310890198,0.41926788621478606,0.023624554983245272,1.0239058253774749,0.24648872771002683
A,activation_relative_magnitude,9,pilot,72000,7,1.0,4,1.0,0.3819444444444445,0.3307291666666667,0.05121527777777779,0.43450549907154506,0.34449711441993713,0.09000838465160793,0.49479699134826644,0.4000275135040285,0.09476947784423795,0.45346152120166355,0.44149277938736814,0.02674875226566803,1.027109711354518,0.27974939473577215
A,activation_relative_magnitude,9,pilot,72000,7,0.75,4,0.75,0.27495659722222227,0.24782986111111108,0.027126736111111188,0.20024704933166504,0.1687868999110328,0.031460149420632244,0.23725011613633917,0.2087664074367949,0.02848370869954428,0.340095924006568,0.33111944132381016,0.0267485470430005,1.0271095005683448,0.28033272387981195
